"","edges","AUS","CHI","FRA","GER","JAP"
"109","Bifidobacterium catenulatum_Porphyromonas gingivalis",-0.279974707818,-0.168407486759,-0.0621200393816,-0.0602896763935,-0.199047576245
"110","Bifidobacterium longum_Porphyromonas gingivalis",-0.240333752619,-0.196604466934,-0.0275129813942,-0.106815803455,-0.121364333046
"111","Bifidobacterium pseudocatenulatum_Porphyromonas gingivalis",-0.243590951576,-0.201818810466,-0.164987057122,-0.142404725824,-0.134385725923
"112","Atopobium parvulum_Porphyromonas gingivalis",-0.313887715791,-0.248936058998,-0.102997275214,0.290756559477,-0.0223161895394
"113","Bacteroides caccae_Porphyromonas gingivalis",0.51490871904,0.103041640915,0.413831939593,0.0469557937686,0.195227148232
"114","Bacteroides cellulosilyticus_Porphyromonas gingivalis",0.509126461151,0.313650259562,0.474770729693,-0.167542298253,0.170090120504
"115","Bacteroides fragilis_Porphyromonas gingivalis",0.611517771985,0.0476336852264,0.437083418117,0.0678476630155,0.214341926237
"116","Bacteroides thetaiotaomicron_Porphyromonas gingivalis",0.689026725674,0.164079903443,0.539043306984,-0.00953788398388,0.0969413575082
"117","Butyricimonas faecalis_Porphyromonas gingivalis",0.782925187007,0.495663906968,0.730810611071,0.172923950255,0.336085046473
"118","Odoribacter splanchnicus_Porphyromonas gingivalis",0.772921001771,0.434273662459,0.572149783427,0.244719920147,0.231897060106
"119","Porphyromonas asaccharolytica_Porphyromonas gingivalis",0.568659108143,0.462175328498,0.58674840482,0.538565628742,0.636283466543
"120","Porphyromonas crevioricanis_Porphyromonas gingivalis",0.945546568022,0.722853780439,0.837411967455,0.803025150132,0.781460923872
"121","Bifidobacterium adolescentis_Prevotella intermedia",-0.354872407899,-0.0593800866763,-0.0135337869307,0.081252071935,0.0897342346186
"122","Bifidobacterium angulatum_Prevotella intermedia",-0.223091876368,-0.0805527543109,-0.128188565947,-0.121835252385,0.157896771353
"123","Bifidobacterium breve_Prevotella intermedia",-0.457743284336,-0.411272120869,-0.301052403415,-0.239829604295,-0.25978571987
"124","Bifidobacterium catenulatum_Prevotella intermedia",-0.346415820254,-0.22693562192,-0.1791190437,-0.137442398682,-0.175315401855
"125","Bifidobacterium longum_Prevotella intermedia",-0.207472350266,-0.311666264413,-0.0842701647613,-0.0285214782384,-0.168821582506
"126","Bifidobacterium pseudocatenulatum_Prevotella intermedia",-0.288788944235,-0.22803984531,-0.199440472249,-0.170629154992,-0.167627680876
"127","Atopobium parvulum_Prevotella intermedia",-0.199828460731,-0.232724282832,0.0623514209702,0.353309201163,0.0688446736387
"128","Bacteroides caccae_Prevotella intermedia",0.23882491305,0.080678650309,0.206390542833,0.0972841377559,-0.00340402973583
"129","Bacteroides cellulosilyticus_Prevotella intermedia",0.430858123791,0.325645291138,0.24559553487,-0.0836596342202,-0.0544929309153
"130","Bacteroides fragilis_Prevotella intermedia",0.559949820516,0.0659451108989,0.258251118016,0.0876715735392,-0.0621592049184
"131","Bacteroides thetaiotaomicron_Prevotella intermedia",0.489491149118,0.055486517038,0.310941644515,0.0318082359888,-0.0879055406669
"132","Butyricimonas faecalis_Prevotella intermedia",0.515804178198,0.496209118307,0.39223733342,0.0133813521093,0.285299413641
"133","Odoribacter splanchnicus_Prevotella intermedia",0.53226726461,0.384210465488,0.35477315758,0.16863576521,0.0964243648984
"134","Porphyromonas asaccharolytica_Prevotella intermedia",0.328943072813,0.408029382868,0.547740301228,0.343923330037,0.669742916648
"135","Porphyromonas crevioricanis_Prevotella intermedia",0.732410250052,0.68330962126,0.662565528029,0.543159699327,0.684224068239
"136","Porphyromonas gingivalis_Prevotella intermedia",0.805420233158,0.641568687009,0.719433253377,0.643460803549,0.689711737313
"137","Bifidobacterium adolescentis_Prevotella scopos",-0.204219498678,0.0219136859894,-0.0285099039124,0.0233031523627,0.089422444554
"138","Bifidobacterium angulatum_Prevotella scopos",-0.17004393558,0.0492298029681,-0.103038094904,-0.112661106999,0.129183437208
"139","Bifidobacterium breve_Prevotella scopos",-0.352447908808,-0.296605891106,-0.302908030694,-0.220272454888,-0.29354215949
"140","Bifidobacterium catenulatum_Prevotella scopos",-0.216312914841,-0.119023343046,-0.194827026125,-0.151287072687,-0.181563483424
"141","Bifidobacterium longum_Prevotella scopos",-0.273254314589,-0.152702868187,-0.217865315482,-0.0837960841963,-0.172575600922
"142","Bifidobacterium pseudocatenulatum_Prevotella scopos",-0.114816724858,-0.129788644143,-0.281075165885,-0.201464831872,-0.187474662371
"143","Atopobium parvulum_Prevotella scopos",-0.037671429374,-0.0975551452151,0.0780474359136,0.364831481447,0.0728887516307
"144","Bacteroides caccae_Prevotella scopos",0.236087526016,0.020638373216,0.00950914000071,-0.00259026477764,-0.0498911353828
"145","Bacteroides cellulosilyticus_Prevotella scopos",0.278161526862,0.227812947969,0.0364014964801,-0.147992053534,-0.0487314508964
"146","Bacteroides fragilis_Prevotella scopos",0.29816702083,-0.0674416954914,0.190286843408,0.00122911100887,-0.0938603092891
"147","Bacteroides thetaiotaomicron_Prevotella scopos",0.503345075639,0.030238147214,0.355549139637,-0.00864036637676,-0.0942428981332
"148","Butyricimonas faecalis_Prevotella scopos",0.568690893493,0.439971985171,0.370615876419,-0.056949213301,0.299647247441
"149","Odoribacter splanchnicus_Prevotella scopos",0.442946595848,0.395645438631,0.278794219174,0.0709242601841,0.0458372267496
"150","Porphyromonas asaccharolytica_Prevotella scopos",0.294010568232,0.457575785442,0.442580164283,0.216542205881,0.589609095464
"151","Porphyromonas crevioricanis_Prevotella scopos",0.742265677959,0.767197441172,0.613097435455,0.572829133321,0.679926267283
"152","Porphyromonas gingivalis_Prevotella scopos",0.739758248295,0.50148442738,0.569288901249,0.61748271396,0.601722746054
"153","Prevotella intermedia_Prevotella scopos",0.739991775657,0.661043639724,0.702820089744,0.877406896302,0.842709209865
"154","Bifidobacterium adolescentis_Alistipes dispar",-0.303286424326,-0.119291750275,0.0444946292311,0.0635712519062,0.141860726565
"155","Bifidobacterium angulatum_Alistipes dispar",-0.142410531409,-0.286461902761,0.190852409316,-0.0409264801613,-0.00187955483088
"156","Bifidobacterium breve_Alistipes dispar",-0.429954592407,-0.463458733467,0.138521638539,-0.0743935075743,-0.135979038847
"157","Bifidobacterium catenulatum_Alistipes dispar",-0.194280721795,-0.249792300162,0.0102000574671,-0.112036059088,-0.044379120654
"158","Bifidobacterium longum_Alistipes dispar",-0.231436643902,-0.393912054068,0.267003645907,0.0841991579821,-0.0683730619091
"159","Bifidobacterium pseudocatenulatum_Alistipes dispar",-0.365877765971,-0.18137140984,0.016166716372,-0.0443935443383,0.00624869808665
"160","Atopobium parvulum_Alistipes dispar",-0.384414337218,-0.492601207264,-0.00549867945431,0.0967225125344,-0.300572537141
"161","Bacteroides caccae_Alistipes dispar",0.459640626249,0.397003611943,0.328624758018,-0.0020394883844,0.129517101963
"162","Bacteroides cellulosilyticus_Alistipes dispar",0.489207808602,0.557705887688,0.292924858854,-0.190861975659,0.239228366454
"163","Bacteroides fragilis_Alistipes dispar",0.689431858925,0.0600463069391,0.299593988818,-0.0811180661804,-0.0628528302468
"164","Bacteroides thetaiotaomicron_Alistipes dispar",0.526045643911,0.383647078401,0.164635040334,-0.0144869371507,0.0314462349396
"165","Butyricimonas faecalis_Alistipes dispar",0.639076749227,0.611247970221,0.431618132661,0.285915703775,0.362081644986
"166","Odoribacter splanchnicus_Alistipes dispar",0.649242105153,0.578144565038,0.451025606292,0.30263969697,0.410706338717
"167","Porphyromonas asaccharolytica_Alistipes dispar",0.398561061256,0.165640668072,0.151030262627,0.22917915442,0.175934390766
"168","Porphyromonas crevioricanis_Alistipes dispar",0.608045489976,0.244504783096,0.176808995754,0.302269375699,0.210716569154
"169","Porphyromonas gingivalis_Alistipes dispar",0.611663388002,0.446231317774,0.364793757863,0.336894505156,0.121359802741
"170","Prevotella intermedia_Alistipes dispar",0.482603079608,0.298204283699,-0.00757989949174,0.219878543945,0.0808591896489
"171","Prevotella scopos_Alistipes dispar",0.280756226273,0.0727299155944,-0.142190873288,0.219942507445,0.00904608068136
"172","Bifidobacterium adolescentis_Alistipes finegoldii",-0.435193900348,-0.158218542506,-0.069288586806,0.083449870604,0.013649370215
"173","Bifidobacterium angulatum_Alistipes finegoldii",-0.379506952246,-0.272253242043,0.0336971416754,-0.0917362354398,-0.0664219222733
"174","Bifidobacterium breve_Alistipes finegoldii",-0.260654357397,-0.362881902981,0.00962035340831,0.154338590785,-0.120649935307
"175","Bifidobacterium catenulatum_Alistipes finegoldii",-0.436079231294,-0.201958239801,0.00967025561517,-0.008785709879,-0.0837199367258
"176","Bifidobacterium longum_Alistipes finegoldii",-0.161334472353,-0.323977112278,0.159472499129,0.0592166195962,-0.0381922102412
"177","Bifidobacterium pseudocatenulatum_Alistipes finegoldii",-0.428206762123,-0.179032026763,-0.0437627050698,0.173073656427,-0.0786191038902
"178","Atopobium parvulum_Alistipes finegoldii",-0.313026008546,-0.417063164525,0.0649352992917,-0.121150104014,-0.285419794189
"179","Bacteroides caccae_Alistipes finegoldii",0.427084173172,0.563047001867,0.330994840081,0.0149654184451,0.0989877132694
"180","Bacteroides cellulosilyticus_Alistipes finegoldii",0.584824750834,0.474442930054,0.31966937556,-0.00771820629421,0.286743224936
"181","Bacteroides fragilis_Alistipes finegoldii",0.690282100629,0.0722705553659,0.456489035111,0.00405230651737,-0.0124251217434
"182","Bacteroides thetaiotaomicron_Alistipes finegoldii",0.492086367632,0.384156515933,0.247917300202,0.226690315888,0.149258465996
"183","Butyricimonas faecalis_Alistipes finegoldii",0.520814422715,0.560222461614,0.528612645687,0.242282264133,0.386320670964
"184","Odoribacter splanchnicus_Alistipes finegoldii",0.526997008307,0.49702750385,0.397891260136,0.434895107325,0.402818210478
"185","Porphyromonas asaccharolytica_Alistipes finegoldii",0.229223248281,0.183264709061,0.299372272595,0.161670877361,0.179805253648
"186","Porphyromonas crevioricanis_Alistipes finegoldii",0.400740622053,0.199118945937,0.232768025797,0.31119313088,0.181976592697
"187","Porphyromonas gingivalis_Alistipes finegoldii",0.43420244773,0.316410447981,0.4188922882,0.266398085201,0.0672939689381
"188","Prevotella intermedia_Alistipes finegoldii",0.322518857369,0.201723980683,0.100810286553,0.0168437163172,0.0230718727719
"189","Prevotella scopos_Alistipes finegoldii",0.124276526529,0.0082755258567,-0.0679983604314,-0.0530105961773,0.0194756456472
"190","Alistipes dispar_Alistipes finegoldii",0.724740317965,0.790194035262,0.664365818021,0.517054596408,0.535086506423
"191","Bifidobacterium adolescentis_Alistipes megaguti",-0.316928643514,0.0695046604771,0.21434588986,0.000386840160674,0.127228627663
"192","Bifidobacterium angulatum_Alistipes megaguti",-0.311010787941,0.0188058123972,0.310312544508,-0.0266058062056,0.0861357150065
"193","Bifidobacterium breve_Alistipes megaguti",-0.520808163481,-0.35531813578,0.12328447398,-0.0533499395101,-0.237807121581
"194","Bifidobacterium catenulatum_Alistipes megaguti",-0.356016571684,-0.0808140678861,0.139246810153,0.0304497698781,-0.169993032083
"195","Bifidobacterium longum_Alistipes megaguti",-0.384992707664,-0.259388439233,0.2515362602,0.0777206652937,-0.147503209235
"196","Bifidobacterium pseudocatenulatum_Alistipes megaguti",-0.408843570437,-0.0851841135393,0.090798176014,0.103927215198,-0.160185952617
"197","Atopobium parvulum_Alistipes megaguti",-0.329359526984,-0.342315338792,0.0262717006071,-0.119024062071,-0.138327427278
"198","Bacteroides caccae_Alistipes megaguti",0.476042632583,0.204015685334,0.132578806924,-0.0264191574299,0.0336455341589
"199","Bacteroides cellulosilyticus_Alistipes megaguti",0.464044304952,0.37318217324,0.282390561811,-0.146779291997,0.152164832573
"200","Bacteroides fragilis_Alistipes megaguti",0.579966543109,-0.0210269339754,0.339452166646,-0.21141170497,-0.201723634476
"201","Bacteroides thetaiotaomicron_Alistipes megaguti",0.568550583136,0.25526559643,0.247643709601,-0.118489273374,0.0313200229783
"202","Butyricimonas faecalis_Alistipes megaguti",0.723368162008,0.583494107324,0.541140920728,0.110910892288,0.558074576989
"203","Odoribacter splanchnicus_Alistipes megaguti",0.633347805632,0.554192268062,0.540349135315,0.108248127487,0.252500850788
"204","Porphyromonas asaccharolytica_Alistipes megaguti",0.372321738791,0.419929633273,0.332959933972,-0.0402350217953,0.53931795854
"205","Porphyromonas crevioricanis_Alistipes megaguti",0.779154656977,0.612679408464,0.42402077117,0.232820031836,0.604144075432
"206","Porphyromonas gingivalis_Alistipes megaguti",0.73535055047,0.659191423353,0.563290426426,0.0883142951684,0.451205607395
"207","Prevotella intermedia_Alistipes megaguti",0.582841692919,0.594760959012,0.264840963531,0.0885591008327,0.560952091915
"208","Prevotella scopos_Alistipes megaguti",0.611466113521,0.603327209547,0.332417500308,0.238885100453,0.55785613881
"209","Alistipes dispar_Alistipes megaguti",0.757919226199,0.59594241276,0.627477401638,0.477929187091,0.4857172401
"210","Alistipes finegoldii_Alistipes megaguti",0.565787724677,0.466252660924,0.466520112004,0.138942351305,0.428761318921
"211","Bifidobacterium adolescentis_Alistipes onderdonkii",-0.223244782819,-0.119590481415,0.181451611747,6.60852097669e-05,0.0744048114876
