"","row","column","cor","p","fdr"
"1","Bifidobacterium adolescentis","Bifidobacterium angulatum",0.677953509897,0,0
"2","Bifidobacterium adolescentis","Bifidobacterium breve",0.238245078792,0,0
"3","Bifidobacterium angulatum","Bifidobacterium breve",0.435831370536,0,0
"4","Bifidobacterium adolescentis","Bifidobacterium catenulatum",0.549616691261,0,0
"5","Bifidobacterium angulatum","Bifidobacterium catenulatum",0.724432759018,0,0
"6","Bifidobacterium breve","Bifidobacterium catenulatum",0.584911574586,0,0
"7","Bifidobacterium adolescentis","Bifidobacterium longum",0.364407570503,0,0
"8","Bifidobacterium angulatum","Bifidobacterium longum",0.379708717886,0,0
"9","Bifidobacterium breve","Bifidobacterium longum",0.72932506826,0,0
"10","Bifidobacterium catenulatum","Bifidobacterium longum",0.571458290803,0,0
"11","Bifidobacterium adolescentis","Bifidobacterium pseudocatenulatum",0.465812756187,0,0
"12","Bifidobacterium angulatum","Bifidobacterium pseudocatenulatum",0.64454817233,0,0
"13","Bifidobacterium breve","Bifidobacterium pseudocatenulatum",0.350429015729,0,0
"14","Bifidobacterium catenulatum","Bifidobacterium pseudocatenulatum",0.843674297306,0,0
"15","Bifidobacterium longum","Bifidobacterium pseudocatenulatum",0.412843999918,0,0
"16","Bifidobacterium adolescentis","Atopobium parvulum",-0.0447553849673,0.472,0.573192804232804
"17","Bifidobacterium angulatum","Atopobium parvulum",-0.0586559801638,0.324,0.428613717579251
"18","Bifidobacterium breve","Atopobium parvulum",0.0821948817205,0.164,0.247444648961346
"19","Bifidobacterium catenulatum","Atopobium parvulum",-0.0935988952317,0.145,0.223598495028218
"20","Bifidobacterium longum","Atopobium parvulum",0.066107748309,0.278,0.379665357610377
"21","Bifidobacterium pseudocatenulatum","Atopobium parvulum",-0.124075360585,0.054,0.0982877081681205
"22","Bifidobacterium adolescentis","Bacteroides caccae",-0.176444686677,0.001,0.00303919491525424
"23","Bifidobacterium angulatum","Bacteroides caccae",-0.189351030278,0.002,0.00565877712031558
"24","Bifidobacterium breve","Bacteroides caccae",-0.355343578331,0,0
"25","Bifidobacterium catenulatum","Bacteroides caccae",-0.180059011564,0.007,0.0171393215276296
"26","Bifidobacterium longum","Bacteroides caccae",-0.231302851559,0,0
"27","Bifidobacterium pseudocatenulatum","Bacteroides caccae",-0.0636776544703,0.331,0.43576413903866
"28","Atopobium parvulum","Bacteroides caccae",-0.153055460992,0.014,0.0310281962147547
"29","Bifidobacterium adolescentis","Bacteroides cellulosilyticus",-0.0384951668953,0.552,0.646733231240429
"30","Bifidobacterium angulatum","Bacteroides cellulosilyticus",-0.112541846316,0.068,0.11966998926545
"31","Bifidobacterium breve","Bacteroides cellulosilyticus",-0.285944316512,0,0
"32","Bifidobacterium catenulatum","Bacteroides cellulosilyticus",-0.166765956019,0.011,0.0253740703517588
"33","Bifidobacterium longum","Bacteroides cellulosilyticus",-0.198486654767,0.002,0.00565877712031558
"34","Bifidobacterium pseudocatenulatum","Bacteroides cellulosilyticus",-0.0592276772656,0.359,0.463324786324786
"35","Atopobium parvulum","Bacteroides cellulosilyticus",-0.27929580057,0,0
"36","Bacteroides caccae","Bacteroides cellulosilyticus",0.47017342968,0,0
"37","Bifidobacterium adolescentis","Bacteroides fragilis",-0.178544245784,0.006,0.0149915088177662
"38","Bifidobacterium angulatum","Bacteroides fragilis",-0.214310201687,0.001,0.00303919491525424
"39","Bifidobacterium breve","Bacteroides fragilis",-0.072540390022,0.258,0.358147816620298
"40","Bifidobacterium catenulatum","Bacteroides fragilis",-0.125015129201,0.047,0.08744682230869
"41","Bifidobacterium longum","Bacteroides fragilis",-0.0347023095394,0.59,0.680760104564649
"42","Bifidobacterium pseudocatenulatum","Bacteroides fragilis",-0.0572277319392,0.33,0.434796785304248
"43","Atopobium parvulum","Bacteroides fragilis",-0.0403705895272,0.525,0.622021474292794
"44","Bacteroides caccae","Bacteroides fragilis",0.301628756565,0.001,0.00303919491525424
"45","Bacteroides cellulosilyticus","Bacteroides fragilis",0.30964487209,0,0
"46","Bifidobacterium adolescentis","Bacteroides thetaiotaomicron",-0.185470868466,0.002,0.00565877712031558
"47","Bifidobacterium angulatum","Bacteroides thetaiotaomicron",-0.213054530988,0,0
"48","Bifidobacterium breve","Bacteroides thetaiotaomicron",-0.237222148774,0,0
"49","Bifidobacterium catenulatum","Bacteroides thetaiotaomicron",-0.193916520735,0.001,0.00303919491525424
"50","Bifidobacterium longum","Bacteroides thetaiotaomicron",-0.17109456044,0.008,0.0192388935456832
"51","Bifidobacterium pseudocatenulatum","Bacteroides thetaiotaomicron",-0.127463016616,0.057,0.103142857142857
"52","Atopobium parvulum","Bacteroides thetaiotaomicron",-0.123627161154,0.043,0.0810691637916872
"53","Bacteroides caccae","Bacteroides thetaiotaomicron",0.451329345686,0,0
"54","Bacteroides cellulosilyticus","Bacteroides thetaiotaomicron",0.411747947717,0,0
"55","Bacteroides fragilis","Bacteroides thetaiotaomicron",0.480210359566,0,0
"56","Bifidobacterium adolescentis","Butyricimonas faecalis",-0.0426847646802,0.503,0.602172751929898
"57","Bifidobacterium angulatum","Butyricimonas faecalis",-0.0648685107292,0.29,0.392967292478451
"58","Bifidobacterium breve","Butyricimonas faecalis",-0.320515018339,0,0
"59","Bifidobacterium catenulatum","Butyricimonas faecalis",-0.212679196917,0,0
"60","Bifidobacterium longum","Butyricimonas faecalis",-0.297777299789,0,0
"61","Bifidobacterium pseudocatenulatum","Butyricimonas faecalis",-0.165687770376,0.008,0.0192388935456832
"62","Atopobium parvulum","Butyricimonas faecalis",-0.30251105687,0,0
"63","Bacteroides caccae","Butyricimonas faecalis",0.428275608206,0,0
"64","Bacteroides cellulosilyticus","Butyricimonas faecalis",0.525440584179,0,0
"65","Bacteroides fragilis","Butyricimonas faecalis",0.201395038156,0.001,0.00303919491525424
"66","Bacteroides thetaiotaomicron","Butyricimonas faecalis",0.404758892915,0,0
"67","Bifidobacterium adolescentis","Odoribacter splanchnicus",-0.0756917277569,0.227,0.322967022067939
"68","Bifidobacterium angulatum","Odoribacter splanchnicus",-0.165108945212,0.01,0.023306255077173
"69","Bifidobacterium breve","Odoribacter splanchnicus",-0.338080549792,0,0
"70","Bifidobacterium catenulatum","Odoribacter splanchnicus",-0.229720784466,0.002,0.00565877712031558
"71","Bifidobacterium longum","Odoribacter splanchnicus",-0.282391403618,0,0
"72","Bifidobacterium pseudocatenulatum","Odoribacter splanchnicus",-0.150436138812,0.014,0.0310281962147547
"73","Atopobium parvulum","Odoribacter splanchnicus",-0.331030037917,0,0
"74","Bacteroides caccae","Odoribacter splanchnicus",0.498999005637,0,0
"75","Bacteroides cellulosilyticus","Odoribacter splanchnicus",0.561810228283,0,0
"76","Bacteroides fragilis","Odoribacter splanchnicus",0.172750847736,0.008,0.0192388935456832
"77","Bacteroides thetaiotaomicron","Odoribacter splanchnicus",0.425977121346,0,0
"78","Butyricimonas faecalis","Odoribacter splanchnicus",0.646205755257,0,0
"79","Bifidobacterium adolescentis","Porphyromonas asaccharolytica",0.135605429487,0.028,0.0562057022914116
"80","Bifidobacterium angulatum","Porphyromonas asaccharolytica",-0.00390798964327,0.948,0.962169275669939
"81","Bifidobacterium breve","Porphyromonas asaccharolytica",-0.375960599831,0,0
"82","Bifidobacterium catenulatum","Porphyromonas asaccharolytica",-0.224662270024,0.001,0.00303919491525424
"83","Bifidobacterium longum","Porphyromonas asaccharolytica",-0.28835357361,0,0
"84","Bifidobacterium pseudocatenulatum","Porphyromonas asaccharolytica",-0.155203463777,0.01,0.023306255077173
"85","Atopobium parvulum","Porphyromonas asaccharolytica",0.0118323746111,0.841,0.883253958085476
"86","Bacteroides caccae","Porphyromonas asaccharolytica",0.240872050588,0.001,0.00303919491525424
"87","Bacteroides cellulosilyticus","Porphyromonas asaccharolytica",0.3053205773,0,0
"88","Bacteroides fragilis","Porphyromonas asaccharolytica",-0.175550649337,0.004,0.0104755819260612
"89","Bacteroides thetaiotaomicron","Porphyromonas asaccharolytica",-0.0185089588696,0.76,0.821722253627285
"90","Butyricimonas faecalis","Porphyromonas asaccharolytica",0.478090958615,0,0
"91","Odoribacter splanchnicus","Porphyromonas asaccharolytica",0.341052016775,0,0
"92","Bifidobacterium adolescentis","Porphyromonas crevioricanis",0.0920520956568,0.143,0.221019259259259
"93","Bifidobacterium angulatum","Porphyromonas crevioricanis",0.0310011833546,0.608,0.696834914611006
"94","Bifidobacterium breve","Porphyromonas crevioricanis",-0.367172018217,0,0
"95","Bifidobacterium catenulatum","Porphyromonas crevioricanis",-0.222212097822,0,0
"96","Bifidobacterium longum","Porphyromonas crevioricanis",-0.315791129564,0,0
"97","Bifidobacterium pseudocatenulatum","Porphyromonas crevioricanis",-0.150744150612,0.016,0.0347823451411252
"98","Atopobium parvulum","Porphyromonas crevioricanis",-0.0657437801153,0.288,0.390533853243531
"99","Bacteroides caccae","Porphyromonas crevioricanis",0.359060688384,0,0
"100","Bacteroides cellulosilyticus","Porphyromonas crevioricanis",0.385473164201,0,0
"101","Bacteroides fragilis","Porphyromonas crevioricanis",-0.117858934391,0.063,0.112039051603905
"102","Bacteroides thetaiotaomicron","Porphyromonas crevioricanis",0.149784016112,0.019,0.0402666666666667
"103","Butyricimonas faecalis","Porphyromonas crevioricanis",0.560312524592,0,0
"104","Odoribacter splanchnicus","Porphyromonas crevioricanis",0.447410423296,0,0
"105","Porphyromonas asaccharolytica","Porphyromonas crevioricanis",0.790836680614,0,0
"106","Bifidobacterium adolescentis","Porphyromonas gingivalis",-0.0566690240309,0.378,0.483280748663102
"107","Bifidobacterium angulatum","Porphyromonas gingivalis",-0.1112363622,0.075,0.129428571428571
"108","Bifidobacterium breve","Porphyromonas gingivalis",-0.400670111982,0,0
"109","Bifidobacterium catenulatum","Porphyromonas gingivalis",-0.313179542266,0,0
"110","Bifidobacterium longum","Porphyromonas gingivalis",-0.34880647626,0,0
"111","Bifidobacterium pseudocatenulatum","Porphyromonas gingivalis",-0.245099013133,0.001,0.00303919491525424
"112","Atopobium parvulum","Porphyromonas gingivalis",-0.029312624655,0.63,0.714626865671642
"113","Bacteroides caccae","Porphyromonas gingivalis",0.362719167157,0,0
"114","Bacteroides cellulosilyticus","Porphyromonas gingivalis",0.444258270762,0,0
"115","Bacteroides fragilis","Porphyromonas gingivalis",0.122685847398,0.062,0.110655054432348
"116","Bacteroides thetaiotaomicron","Porphyromonas gingivalis",0.184187116809,0.006,0.0149915088177662
"117","Butyricimonas faecalis","Porphyromonas gingivalis",0.546386077061,0,0
"118","Odoribacter splanchnicus","Porphyromonas gingivalis",0.44769368627,0,0
"119","Porphyromonas asaccharolytica","Porphyromonas gingivalis",0.706289890812,0,0
"120","Porphyromonas crevioricanis","Porphyromonas gingivalis",0.769335566387,0,0
"121","Bifidobacterium adolescentis","Prevotella intermedia",0.146471691672,0.015,0.0328636884306987
"122","Bifidobacterium angulatum","Prevotella intermedia",0.0977051035593,0.112,0.180445317983996
"123","Bifidobacterium breve","Prevotella intermedia",-0.337691480865,0,0
"124","Bifidobacterium catenulatum","Prevotella intermedia",-0.176746258231,0.005,0.0127681352914998
"125","Bifidobacterium longum","Prevotella intermedia",-0.279488245094,0,0
"126","Bifidobacterium pseudocatenulatum","Prevotella intermedia",-0.11517983857,0.063,0.112039051603905
"127","Atopobium parvulum","Prevotella intermedia",0.0122916854615,0.84,0.882526778357594
"128","Bacteroides caccae","Prevotella intermedia",0.231759031142,0.001,0.00303919491525424
"129","Bacteroides cellulosilyticus","Prevotella intermedia",0.271012625885,0,0
"130","Bacteroides fragilis","Prevotella intermedia",-0.0706235363585,0.252,0.351391494532199
"131","Bacteroides thetaiotaomicron","Prevotella intermedia",0.120897369515,0.056,0.101557522123894
"132","Butyricimonas faecalis","Prevotella intermedia",0.49029021804,0,0
"133","Odoribacter splanchnicus","Prevotella intermedia",0.381696413124,0,0
"134","Porphyromonas asaccharolytica","Prevotella intermedia",0.76918393827,0,0
"135","Porphyromonas crevioricanis","Prevotella intermedia",0.744058132026,0,0
"136","Porphyromonas gingivalis","Prevotella intermedia",0.703283779879,0,0
"137","Bifidobacterium adolescentis","Prevotella scopos",0.152237201241,0.016,0.0347823451411252
"138","Bifidobacterium angulatum","Prevotella scopos",0.100553468227,0.113,0.181801205663816
"139","Bifidobacterium breve","Prevotella scopos",-0.306463046601,0,0
"140","Bifidobacterium catenulatum","Prevotella scopos",-0.164879444948,0.01,0.023306255077173
"141","Bifidobacterium longum","Prevotella scopos",-0.24050703557,0,0
"142","Bifidobacterium pseudocatenulatum","Prevotella scopos",-0.128343907041,0.039,0.0744327290869782
"143","Atopobium parvulum","Prevotella scopos",0.0663554557705,0.268,0.369393226038914
"144","Bacteroides caccae","Prevotella scopos",0.170341959075,0.009,0.0212474799423987
"145","Bacteroides cellulosilyticus","Prevotella scopos",0.16428374112,0.009,0.0212474799423987
"146","Bacteroides fragilis","Prevotella scopos",-0.153194642651,0.016,0.0347823451411252
"147","Bacteroides thetaiotaomicron","Prevotella scopos",0.0684300752934,0.283,0.385255990510083
"148","Butyricimonas faecalis","Prevotella scopos",0.419445499965,0,0
"149","Odoribacter splanchnicus","Prevotella scopos",0.342275512323,0,0
"150","Porphyromonas asaccharolytica","Prevotella scopos",0.714770457261,0,0
"151","Porphyromonas crevioricanis","Prevotella scopos",0.6920668505,0,0
"152","Porphyromonas gingivalis","Prevotella scopos",0.639434654579,0,0
"153","Prevotella intermedia","Prevotella scopos",0.931050218045,0,0
"154","Bifidobacterium adolescentis","Alistipes dispar",0.0335275246755,0.628,0.713274742676168
"155","Bifidobacterium angulatum","Alistipes dispar",-0.0110934884749,0.85,0.889937049539276
"156","Bifidobacterium breve","Alistipes dispar",-0.214257464685,0,0
"157","Bifidobacterium catenulatum","Alistipes dispar",-0.138249776342,0.022,0.0457045619116582
"158","Bifidobacterium longum","Alistipes dispar",-0.234153192944,0,0
"159","Bifidobacterium pseudocatenulatum","Alistipes dispar",-0.113013537648,0.072,0.125611432046215
"160","Atopobium parvulum","Alistipes dispar",-0.353375632589,0,0
"161","Bacteroides caccae","Alistipes dispar",0.294630543012,0,0
"162","Bacteroides cellulosilyticus","Alistipes dispar",0.392528363885,0,0
"163","Bacteroides fragilis","Alistipes dispar",-0.014784479651,0.804,0.854957746478873
"164","Bacteroides thetaiotaomicron","Alistipes dispar",0.173186599196,0.004,0.0104755819260612
"165","Butyricimonas faecalis","Alistipes dispar",0.559926210602,0,0
"166","Odoribacter splanchnicus","Alistipes dispar",0.568379399972,0,0
"167","Porphyromonas asaccharolytica","Alistipes dispar",0.336621989214,0,0
"168","Porphyromonas crevioricanis","Alistipes dispar",0.426383295284,0,0
"169","Porphyromonas gingivalis","Alistipes dispar",0.363435755112,0,0
"170","Prevotella intermedia","Alistipes dispar",0.24839744255,0,0
"171","Prevotella scopos","Alistipes dispar",0.243387143581,0,0
"172","Bifidobacterium adolescentis","Alistipes finegoldii",-0.0530216045063,0.407,0.512310189755402
"173","Bifidobacterium angulatum","Alistipes finegoldii",-0.0452134845732,0.466,0.567347337152557
"174","Bifidobacterium breve","Alistipes finegoldii",-0.256163023292,0,0
"175","Bifidobacterium catenulatum","Alistipes finegoldii",-0.122510921942,0.062,0.110655054432348
"176","Bifidobacterium longum","Alistipes finegoldii",-0.262930857554,0,0
"177","Bifidobacterium pseudocatenulatum","Alistipes finegoldii",-0.130254421829,0.043,0.0810691637916872
"178","Atopobium parvulum","Alistipes finegoldii",-0.306637745925,0,0
"179","Bacteroides caccae","Alistipes finegoldii",0.343901223547,0,0
"180","Bacteroides cellulosilyticus","Alistipes finegoldii",0.402467516652,0,0
"181","Bacteroides fragilis","Alistipes finegoldii",0.0663769792665,0.301,0.404813781788351
"182","Bacteroides thetaiotaomicron","Alistipes finegoldii",0.18754421412,0.002,0.00565877712031558
"183","Butyricimonas faecalis","Alistipes finegoldii",0.50092379883,0,0
"184","Odoribacter splanchnicus","Alistipes finegoldii",0.552298740712,0,0
"185","Porphyromonas asaccharolytica","Alistipes finegoldii",0.285940935824,0,0
"186","Porphyromonas crevioricanis","Alistipes finegoldii",0.377483184733,0,0
"187","Porphyromonas gingivalis","Alistipes finegoldii",0.346191585145,0,0
"188","Prevotella intermedia","Alistipes finegoldii",0.206832826086,0,0
"189","Prevotella scopos","Alistipes finegoldii",0.15902784304,0.021,0.0438732932823594
"190","Alistipes dispar","Alistipes finegoldii",0.61188629562,0,0
"191","Bifidobacterium adolescentis","Alistipes megaguti",0.0755441233064,0.21,0.303025273481705
"192","Bifidobacterium angulatum","Alistipes megaguti",-0.0154491722986,0.779,0.836120838009727
"193","Bifidobacterium breve","Alistipes megaguti",-0.369921595437,0,0
"194","Bifidobacterium catenulatum","Alistipes megaguti",-0.22345139851,0,0
"195","Bifidobacterium longum","Alistipes megaguti",-0.357249680213,0,0
"196","Bifidobacterium pseudocatenulatum","Alistipes megaguti",-0.168420835069,0.006,0.0149915088177662
"197","Atopobium parvulum","Alistipes megaguti",-0.189527002279,0.002,0.00565877712031558
"198","Bacteroides caccae","Alistipes megaguti",0.254738087597,0,0
"199","Bacteroides cellulosilyticus","Alistipes megaguti",0.413059818379,0,0
"200","Bacteroides fragilis","Alistipes megaguti",-0.142091114541,0.023,0.0474982904444844
"201","Bacteroides thetaiotaomicron","Alistipes megaguti",0.0819806711729,0.187,0.275482926829268
"202","Butyricimonas faecalis","Alistipes megaguti",0.576501517284,0,0
"203","Odoribacter splanchnicus","Alistipes megaguti",0.529338858987,0,0
"204","Porphyromonas asaccharolytica","Alistipes megaguti",0.673562652647,0,0
"205","Porphyromonas crevioricanis","Alistipes megaguti",0.712020874433,0,0
"206","Porphyromonas gingivalis","Alistipes megaguti",0.637685863662,0,0
"207","Prevotella intermedia","Alistipes megaguti",0.640043237759,0,0
"208","Prevotella scopos","Alistipes megaguti",0.616795331818,0,0
"209","Alistipes dispar","Alistipes megaguti",0.618575318907,0,0
"210","Alistipes finegoldii","Alistipes megaguti",0.538720331386,0,0
"211","Bifidobacterium adolescentis","Alistipes onderdonkii",0.0732330851656,0.248,0.346867519804997
"212","Bifidobacterium angulatum","Alistipes onderdonkii",0.0800588218275,0.194,0.283827638959714
"213","Bifidobacterium breve","Alistipes onderdonkii",-0.217361705191,0,0
"214","Bifidobacterium catenulatum","Alistipes onderdonkii",0.0352050161554,0.555,0.64925382262997
"215","Bifidobacterium longum","Alistipes onderdonkii",-0.149525459051,0.017,0.0365477707006369
"216","Bifidobacterium pseudocatenulatum","Alistipes onderdonkii",0.092864184307,0.14,0.217201568203326
"217","Atopobium parvulum","Alistipes onderdonkii",-0.298955898966,0,0
"218","Bacteroides caccae","Alistipes onderdonkii",0.253341137683,0,0
"219","Bacteroides cellulosilyticus","Alistipes onderdonkii",0.368593624604,0,0
"220","Bacteroides fragilis","Alistipes onderdonkii",0.0207335485152,0.743,0.80813837550943
"221","Bacteroides thetaiotaomicron","Alistipes onderdonkii",0.138078336466,0.019,0.0402666666666667
"222","Butyricimonas faecalis","Alistipes onderdonkii",0.511551603388,0,0
"223","Odoribacter splanchnicus","Alistipes onderdonkii",0.397623265352,0,0
"224","Porphyromonas asaccharolytica","Alistipes onderdonkii",0.248492405219,0,0
"225","Porphyromonas crevioricanis","Alistipes onderdonkii",0.319329216409,0,0
"226","Porphyromonas gingivalis","Alistipes onderdonkii",0.221563151171,0.002,0.00565877712031558
"227","Prevotella intermedia","Alistipes onderdonkii",0.151625683467,0.012,0.0272805071315372
"228","Prevotella scopos","Alistipes onderdonkii",0.131513714147,0.032,0.0628714261256634
"229","Alistipes dispar","Alistipes onderdonkii",0.505534451271,0,0
"230","Alistipes finegoldii","Alistipes onderdonkii",0.611676321323,0,0
"231","Alistipes megaguti","Alistipes onderdonkii",0.407430037129,0,0
"232","Bifidobacterium adolescentis","Alistipes shahii",-0.0583337549416,0.362,0.466357431522227
"233","Bifidobacterium angulatum","Alistipes shahii",-0.103280955169,0.086,0.145073643980597
"234","Bifidobacterium breve","Alistipes shahii",-0.29692433375,0,0
"235","Bifidobacterium catenulatum","Alistipes shahii",-0.187275742949,0.002,0.00565877712031558
"236","Bifidobacterium longum","Alistipes shahii",-0.324123293394,0,0
"237","Bifidobacterium pseudocatenulatum","Alistipes shahii",-0.148173034553,0.02,0.0421524334251607
"238","Atopobium parvulum","Alistipes shahii",-0.304754688126,0,0
"239","Bacteroides caccae","Alistipes shahii",0.25317897717,0,0
"240","Bacteroides cellulosilyticus","Alistipes shahii",0.384731018998,0,0
"241","Bacteroides fragilis","Alistipes shahii",0.0103595137147,0.873,0.905590526981831
"242","Bacteroides thetaiotaomicron","Alistipes shahii",0.108784783282,0.09,0.150472027972028
"243","Butyricimonas faecalis","Alistipes shahii",0.565381248168,0,0
"244","Odoribacter splanchnicus","Alistipes shahii",0.523717341262,0,0
"245","Porphyromonas asaccharolytica","Alistipes shahii",0.357863123356,0,0
"246","Porphyromonas crevioricanis","Alistipes shahii",0.389249678792,0,0
"247","Porphyromonas gingivalis","Alistipes shahii",0.382420539505,0,0
"248","Prevotella intermedia","Alistipes shahii",0.259825299996,0,0
"249","Prevotella scopos","Alistipes shahii",0.232081867549,0,0
"250","Alistipes dispar","Alistipes shahii",0.602689265738,0,0
"251","Alistipes finegoldii","Alistipes shahii",0.646628781207,0,0
"252","Alistipes megaguti","Alistipes shahii",0.628016597613,0,0
"253","Alistipes onderdonkii","Alistipes shahii",0.615797567092,0,0
"254","Bifidobacterium adolescentis","Parabacteroides distasonis",-0.111332692779,0.075,0.129428571428571
"255","Bifidobacterium angulatum","Parabacteroides distasonis",-0.121820659541,0.043,0.0810691637916872
"256","Bifidobacterium breve","Parabacteroides distasonis",-0.113828167676,0.051,0.0937641781480295
"257","Bifidobacterium catenulatum","Parabacteroides distasonis",-0.133651624494,0.028,0.0562057022914116
"258","Bifidobacterium longum","Parabacteroides distasonis",-0.0875284891525,0.16,0.24258950984278
"259","Bifidobacterium pseudocatenulatum","Parabacteroides distasonis",-0.079008665529,0.21,0.303025273481705
"260","Atopobium parvulum","Parabacteroides distasonis",-0.137524902396,0.029,0.0578990953375087
"261","Bacteroides caccae","Parabacteroides distasonis",0.435390206858,0,0
"262","Bacteroides cellulosilyticus","Parabacteroides distasonis",0.404039360965,0,0
"263","Bacteroides fragilis","Parabacteroides distasonis",0.412989597069,0,0
"264","Bacteroides thetaiotaomicron","Parabacteroides distasonis",0.53551365728,0,0
"265","Butyricimonas faecalis","Parabacteroides distasonis",0.402905952722,0,0
"266","Odoribacter splanchnicus","Parabacteroides distasonis",0.320901327767,0,0
"267","Porphyromonas asaccharolytica","Parabacteroides distasonis",0.0135143851165,0.816,0.864753532182103
"268","Porphyromonas crevioricanis","Parabacteroides distasonis",0.104415420515,0.087,0.146416190057193
"269","Porphyromonas gingivalis","Parabacteroides distasonis",0.242881742634,0.001,0.00303919491525424
"270","Prevotella intermedia","Parabacteroides distasonis",0.129353352611,0.042,0.0794841688654354
"271","Prevotella scopos","Parabacteroides distasonis",0.0394640553813,0.521,0.618495500155167
"272","Alistipes dispar","Parabacteroides distasonis",0.239010256116,0,0
"273","Alistipes finegoldii","Parabacteroides distasonis",0.192522758784,0.001,0.00303919491525424
"274","Alistipes megaguti","Parabacteroides distasonis",0.0534532699767,0.378,0.483280748663102
"275","Alistipes onderdonkii","Parabacteroides distasonis",0.157305203075,0.008,0.0192388935456832
"276","Alistipes shahii","Parabacteroides distasonis",0.109666598878,0.082,0.139412148148148
"277","Bifidobacterium adolescentis","Parabacteroides sp. CT06",-0.0142658602034,0.806,0.856608260789035
"278","Bifidobacterium angulatum","Parabacteroides sp. CT06",-0.0439337019644,0.454,0.555685153583618
"279","Bifidobacterium breve","Parabacteroides sp. CT06",-0.150895580111,0.014,0.0310281962147547
"280","Bifidobacterium catenulatum","Parabacteroides sp. CT06",-0.0607849476163,0.321,0.425724719750376
"281","Bifidobacterium longum","Parabacteroides sp. CT06",-0.0849395984716,0.203,0.294554052345429
"282","Bifidobacterium pseudocatenulatum","Parabacteroides sp. CT06",-0.0230459318724,0.729,0.797293814924235
"283","Atopobium parvulum","Parabacteroides sp. CT06",-0.0917465339936,0.139,0.215912831618841
"284","Bacteroides caccae","Parabacteroides sp. CT06",0.379316575558,0,0
"285","Bacteroides cellulosilyticus","Parabacteroides sp. CT06",0.377126791272,0,0
"286","Bacteroides fragilis","Parabacteroides sp. CT06",0.301365414145,0,0
"287","Bacteroides thetaiotaomicron","Parabacteroides sp. CT06",0.428108800873,0,0
"288","Butyricimonas faecalis","Parabacteroides sp. CT06",0.362235417339,0,0
"289","Odoribacter splanchnicus","Parabacteroides sp. CT06",0.367870267612,0,0
"290","Porphyromonas asaccharolytica","Parabacteroides sp. CT06",0.0288255199364,0.646,0.726955873700726
"291","Porphyromonas crevioricanis","Parabacteroides sp. CT06",0.128307530361,0.045,0.084285947445732
"292","Porphyromonas gingivalis","Parabacteroides sp. CT06",0.21516350843,0,0
"293","Prevotella intermedia","Parabacteroides sp. CT06",0.181586935975,0.003,0.00811598302687412
"294","Prevotella scopos","Parabacteroides sp. CT06",0.100551238671,0.095,0.157432490974729
"295","Alistipes dispar","Parabacteroides sp. CT06",0.207443211693,0,0
"296","Alistipes finegoldii","Parabacteroides sp. CT06",0.218201177467,0,0
"297","Alistipes megaguti","Parabacteroides sp. CT06",0.109697560042,0.076,0.13080023995201
"298","Alistipes onderdonkii","Parabacteroides sp. CT06",0.179552601436,0.005,0.0127681352914998
"299","Alistipes shahii","Parabacteroides sp. CT06",0.129862818366,0.042,0.0794841688654354
"300","Parabacteroides distasonis","Parabacteroides sp. CT06",0.652682074596,0,0
"301","Bifidobacterium adolescentis","Gemella morbillorum",-0.0874950192393,0.163,0.246227194945373
"302","Bifidobacterium angulatum","Gemella morbillorum",-0.12338635022,0.049,0.0906974193548387
"303","Bifidobacterium breve","Gemella morbillorum",0.00279411404537,0.958,0.968805780754318
"304","Bifidobacterium catenulatum","Gemella morbillorum",-0.104533504475,0.088,0.147666033045767
"305","Bifidobacterium longum","Gemella morbillorum",-0.0227299287746,0.729,0.797293814924235
"306","Bifidobacterium pseudocatenulatum","Gemella morbillorum",-0.0907321911865,0.128,0.201748111523142
"307","Atopobium parvulum","Gemella morbillorum",0.462411291637,0,0
"308","Bacteroides caccae","Gemella morbillorum",-0.105440362352,0.11,0.177822228482885
"309","Bacteroides cellulosilyticus","Gemella morbillorum",-0.219195473144,0,0
"310","Bacteroides fragilis","Gemella morbillorum",-0.0594779873228,0.324,0.428613717579251
"311","Bacteroides thetaiotaomicron","Gemella morbillorum",-0.172433158843,0.012,0.0272805071315372
"312","Butyricimonas faecalis","Gemella morbillorum",-0.296617925693,0,0
"313","Odoribacter splanchnicus","Gemella morbillorum",-0.297394896205,0,0
"314","Porphyromonas asaccharolytica","Gemella morbillorum",-0.142414142337,0.019,0.0402666666666667
"315","Porphyromonas crevioricanis","Gemella morbillorum",-0.204973514723,0.002,0.00565877712031558
"316","Porphyromonas gingivalis","Gemella morbillorum",-0.171395744777,0.002,0.00565877712031558
"317","Prevotella intermedia","Gemella morbillorum",-0.0774176773232,0.224,0.319292510247174
"318","Prevotella scopos","Gemella morbillorum",-0.0583645762749,0.337,0.442192087811571
"319","Alistipes dispar","Gemella morbillorum",-0.318402704527,0,0
"320","Alistipes finegoldii","Gemella morbillorum",-0.297337448421,0,0
"321","Alistipes megaguti","Gemella morbillorum",-0.244223216418,0,0
"322","Alistipes onderdonkii","Gemella morbillorum",-0.279975878473,0,0
"323","Alistipes shahii","Gemella morbillorum",-0.315667694102,0,0
"324","Parabacteroides distasonis","Gemella morbillorum",-0.0938256237239,0.134,0.20962159214831
"325","Parabacteroides sp. CT06","Gemella morbillorum",-0.0838253111039,0.191,0.280224495014063
