"","row","column","cor","p","fdr"
"158","Bifidobacterium longum","Alistipes dispar",-0.110543003743,0.412,0.647952857338632
"159","Bifidobacterium pseudocatenulatum","Alistipes dispar",-0.292805262513,0.018,0.0977142857142857
"160","Atopobium parvulum","Alistipes dispar",-0.310309139479,0.018,0.0977142857142857
"161","Bacteroides caccae","Alistipes dispar",0.182794705703,0.148,0.366835421166307
"162","Bacteroides cellulosilyticus","Alistipes dispar",0.274152225741,0.033,0.14394070695553
"163","Bacteroides fragilis","Alistipes dispar",0.135727419732,0.301,0.547602409638554
"164","Bacteroides thetaiotaomicron","Alistipes dispar",-0.076507176722,0.551,0.758732421406287
"165","Butyricimonas faecalis","Alistipes dispar",0.108117483891,0.402,0.639234030760704
"166","Odoribacter splanchnicus","Alistipes dispar",0.229422846731,0.061,0.213360560804633
"167","Porphyromonas asaccharolytica","Alistipes dispar",0.116935393313,0.357,0.600283076923077
"168","Porphyromonas crevioricanis","Alistipes dispar",0.277647273665,0.023,0.114213760276936
"169","Porphyromonas gingivalis","Alistipes dispar",0.224838182022,0.08,0.251666666666667
"170","Prevotella intermedia","Alistipes dispar",-0.100387617052,0.426,0.659931965442765
"171","Prevotella scopos","Alistipes dispar",-0.149079723933,0.237,0.479515514809591
"172","Bifidobacterium adolescentis","Alistipes finegoldii",-0.0897171692969,0.484,0.708648124521562
"173","Bifidobacterium angulatum","Alistipes finegoldii",-0.194980140262,0.133,0.344772532188841
"174","Bifidobacterium breve","Alistipes finegoldii",-0.142623406051,0.288,0.535150259067357
"175","Bifidobacterium catenulatum","Alistipes finegoldii",-0.153361602803,0.228,0.468743819419563
"176","Bifidobacterium longum","Alistipes finegoldii",-0.0135266090544,0.918,0.964210873146623
"177","Bifidobacterium pseudocatenulatum","Alistipes finegoldii",-0.240853193156,0.064,0.219373954599761
"178","Atopobium parvulum","Alistipes finegoldii",-0.232113594903,0.084,0.259693965517241
"179","Bacteroides caccae","Alistipes finegoldii",0.231098612682,0.063,0.217636363636364
"180","Bacteroides cellulosilyticus","Alistipes finegoldii",0.430335185088,0,0
"181","Bacteroides fragilis","Alistipes finegoldii",0.435218856981,0,0
"182","Bacteroides thetaiotaomicron","Alistipes finegoldii",0.234910475871,0.06,0.21166922840455
"183","Butyricimonas faecalis","Alistipes finegoldii",0.274336871364,0.041,0.165558057705841
"184","Odoribacter splanchnicus","Alistipes finegoldii",0.417989602559,0.001,0.0112399608227228
"185","Porphyromonas asaccharolytica","Alistipes finegoldii",0.203166969734,0.109,0.305168089777995
"186","Porphyromonas crevioricanis","Alistipes finegoldii",0.249101489203,0.044,0.173401098901099
"187","Porphyromonas gingivalis","Alistipes finegoldii",0.235743642484,0.077,0.2457319243604
"188","Prevotella intermedia","Alistipes finegoldii",-0.0117188629449,0.927,0.966850131782241
"189","Prevotella scopos","Alistipes finegoldii",-0.00947032722256,0.943,0.97345219033912
"190","Alistipes dispar","Alistipes finegoldii",0.56950347441,0,0
"191","Bifidobacterium adolescentis","Alistipes megaguti",-0.245099585008,0.045,0.175474006116208
"192","Bifidobacterium angulatum","Alistipes megaguti",-0.209605326488,0.097,0.28477155282681
"193","Bifidobacterium breve","Alistipes megaguti",-0.421715553161,0,0
"194","Bifidobacterium catenulatum","Alistipes megaguti",-0.395658646405,0.001,0.0112399608227228
"195","Bifidobacterium longum","Alistipes megaguti",-0.205147735172,0.116,0.317636840849439
"196","Bifidobacterium pseudocatenulatum","Alistipes megaguti",-0.444048153716,0,0
"197","Atopobium parvulum","Alistipes megaguti",-0.233278099626,0.055,0.199424960505529
"198","Bacteroides caccae","Alistipes megaguti",0.40740308343,0.001,0.0112399608227228
"199","Bacteroides cellulosilyticus","Alistipes megaguti",0.242093924211,0.056,0.201775824175824
"200","Bacteroides fragilis","Alistipes megaguti",0.236437302638,0.065,0.221412882160879
"201","Bacteroides thetaiotaomicron","Alistipes megaguti",0.193031782345,0.127,0.335586460971679
"202","Butyricimonas faecalis","Alistipes megaguti",0.427083642554,0.001,0.0112399608227228
"203","Odoribacter splanchnicus","Alistipes megaguti",0.369523247824,0.007,0.0511017811704835
"204","Porphyromonas asaccharolytica","Alistipes megaguti",0.646241370676,0,0
"205","Porphyromonas crevioricanis","Alistipes megaguti",0.557341024631,0,0
"206","Porphyromonas gingivalis","Alistipes megaguti",0.608442838551,0,0
"207","Prevotella intermedia","Alistipes megaguti",0.490764299335,0,0
"208","Prevotella scopos","Alistipes megaguti",0.581206052225,0,0
"209","Alistipes dispar","Alistipes megaguti",0.491882530082,0,0
"210","Alistipes finegoldii","Alistipes megaguti",0.491166680934,0,0
"211","Bifidobacterium adolescentis","Alistipes onderdonkii",-0.123569651829,0.371,0.612691898114837
"212","Bifidobacterium angulatum","Alistipes onderdonkii",-0.214622448406,0.088,0.267236835141572
"213","Bifidobacterium breve","Alistipes onderdonkii",-0.174500230915,0.197,0.431527390723421
"214","Bifidobacterium catenulatum","Alistipes onderdonkii",-0.264815004768,0.044,0.173401098901099
"215","Bifidobacterium longum","Alistipes onderdonkii",-0.054357104299,0.681,0.839797549967763
"216","Bifidobacterium pseudocatenulatum","Alistipes onderdonkii",-0.345630115163,0.009,0.0608626988803771
"217","Atopobium parvulum","Alistipes onderdonkii",-0.13968187789,0.287,0.534070374574347
"218","Bacteroides caccae","Alistipes onderdonkii",0.220582129625,0.093,0.276709359605911
"219","Bacteroides cellulosilyticus","Alistipes onderdonkii",0.347724374205,0.007,0.0511017811704835
"220","Bacteroides fragilis","Alistipes onderdonkii",0.257970395837,0.038,0.157603180339718
"221","Bacteroides thetaiotaomicron","Alistipes onderdonkii",0.271277438605,0.03,0.134853113983549
"222","Butyricimonas faecalis","Alistipes onderdonkii",0.284131352268,0.027,0.125956097560976
"223","Odoribacter splanchnicus","Alistipes onderdonkii",0.431827750982,0,0
"224","Porphyromonas asaccharolytica","Alistipes onderdonkii",0.33178869095,0.01,0.0652416145537237
"225","Porphyromonas crevioricanis","Alistipes onderdonkii",0.326743957597,0.016,0.0902289926289926
"226","Porphyromonas gingivalis","Alistipes onderdonkii",0.279738682192,0.026,0.123346837536172
"227","Prevotella intermedia","Alistipes onderdonkii",0.113345268957,0.381,0.619928541046363
"228","Prevotella scopos","Alistipes onderdonkii",0.155496777878,0.225,0.463989218328841
"229","Alistipes dispar","Alistipes onderdonkii",0.423677217356,0.001,0.0112399608227228
"230","Alistipes finegoldii","Alistipes onderdonkii",0.6251689525,0,0
"231","Alistipes megaguti","Alistipes onderdonkii",0.474258919673,0,0
"232","Bifidobacterium adolescentis","Alistipes shahii",-0.126851485509,0.32,0.566453802252044
"233","Bifidobacterium angulatum","Alistipes shahii",-0.199222055644,0.115,0.31602969348659
"234","Bifidobacterium breve","Alistipes shahii",-0.116212427357,0.36,0.602502552136503
"235","Bifidobacterium catenulatum","Alistipes shahii",-0.252969185744,0.048,0.183432567432567
"236","Bifidobacterium longum","Alistipes shahii",-0.0424931972116,0.746,0.878782180250462
"237","Bifidobacterium pseudocatenulatum","Alistipes shahii",-0.412414508989,0.001,0.0112399608227228
"238","Atopobium parvulum","Alistipes shahii",-0.26700045768,0.041,0.165558057705841
"239","Bacteroides caccae","Alistipes shahii",0.177628632313,0.166,0.39189796338202
"240","Bacteroides cellulosilyticus","Alistipes shahii",0.380128829823,0.002,0.0198718614718615
"241","Bacteroides fragilis","Alistipes shahii",0.442227125388,0.001,0.0112399608227228
"242","Bacteroides thetaiotaomicron","Alistipes shahii",0.192166873254,0.145,0.362373693379791
"243","Butyricimonas faecalis","Alistipes shahii",0.26850856088,0.034,0.146630590003758
"244","Odoribacter splanchnicus","Alistipes shahii",0.601625520601,0,0
"245","Porphyromonas asaccharolytica","Alistipes shahii",0.220115655841,0.079,0.24934103410341
"246","Porphyromonas crevioricanis","Alistipes shahii",0.18902573863,0.132,0.343343608340889
"247","Porphyromonas gingivalis","Alistipes shahii",0.263243805557,0.045,0.175474006116208
"248","Prevotella intermedia","Alistipes shahii",-0.0706072693704,0.593,0.78483081536155
"249","Prevotella scopos","Alistipes shahii",-0.00303329678634,0.976,0.988926010948261
"250","Alistipes dispar","Alistipes shahii",0.527840347684,0,0
"251","Alistipes finegoldii","Alistipes shahii",0.615740779421,0,0
"252","Alistipes megaguti","Alistipes shahii",0.51184346734,0,0
"253","Alistipes onderdonkii","Alistipes shahii",0.573215183387,0,0
"254","Bifidobacterium adolescentis","Parabacteroides distasonis",-0.318799114321,0.009,0.0608626988803771
