"","row","column","cor","p","fdr"
"1339","Odoribacter splanchnicus","[Eubacterium] cellulosolvens",-0.224369007699,0.088,0.226178723404255
"1340","Porphyromonas asaccharolytica","[Eubacterium] cellulosolvens",-0.265667721367,0.04,0.13297798377752
"1341","Porphyromonas crevioricanis","[Eubacterium] cellulosolvens",-0.474177927658,0,0
"1342","Porphyromonas gingivalis","[Eubacterium] cellulosolvens",-0.413422373738,0,0
"1343","Prevotella intermedia","[Eubacterium] cellulosolvens",-0.35607391603,0.009,0.0472479414455627
"1344","Prevotella scopos","[Eubacterium] cellulosolvens",-0.311308887219,0.01,0.0508237378210806
"1345","Alistipes dispar","[Eubacterium] cellulosolvens",-0.291436672664,0.019,0.0802222222222222
"1346","Alistipes finegoldii","[Eubacterium] cellulosolvens",-0.255464166515,0.061,0.177045017703591
"1347","Alistipes megaguti","[Eubacterium] cellulosolvens",-0.0667927925633,0.611,0.772143596520207
"1348","Alistipes onderdonkii","[Eubacterium] cellulosolvens",-0.0873234499665,0.528,0.709357059236713
"1349","Alistipes shahii","[Eubacterium] cellulosolvens",0.0279626110306,0.825,0.905220384357969
"1350","Parabacteroides distasonis","[Eubacterium] cellulosolvens",0.0508126666592,0.699,0.831611445158615
"1351","Parabacteroides sp. CT06","[Eubacterium] cellulosolvens",-0.0822885998955,0.543,0.721151255641708
"1352","Gemella morbillorum","[Eubacterium] cellulosolvens",-0.0831674136804,0.488,0.676199951702487
"1353","Enterococcus faecium","[Eubacterium] cellulosolvens",0.334730455887,0.007,0.0396309817464233
"1354","Lactobacillus ruminis","[Eubacterium] cellulosolvens",0.635372482176,0,0
"1355","Streptococcus anginosus","[Eubacterium] cellulosolvens",-0.34436534334,0.007,0.0396309817464233
"1356","Streptococcus equinus","[Eubacterium] cellulosolvens",0.204690744362,0.129,0.290617196702002
"1357","Streptococcus oralis","[Eubacterium] cellulosolvens",0.0744962618776,0.585,0.752039879018707
"1358","Streptococcus salivarius","[Eubacterium] cellulosolvens",0.16981429207,0.196,0.385814065180103
"1359","Streptococcus sp. FDAARGOS_192","[Eubacterium] cellulosolvens",0.0367670167689,0.762,0.868392452830189
"1360","Streptococcus thermophilus","[Eubacterium] cellulosolvens",0.504522101419,0,0
"1361","Clostridium argentinense","[Eubacterium] cellulosolvens",0.409895732683,0.001,0.00914422310756972
"1362","Clostridium beijerinckii","[Eubacterium] cellulosolvens",0.309194891773,0.017,0.0743774304231796
"1363","Clostridium bornimense","[Eubacterium] cellulosolvens",0.224377917552,0.086,0.222433175569078
"1364","Clostridium botulinum","[Eubacterium] cellulosolvens",0.304955622723,0.019,0.0802222222222222
"1365","Clostridium butyricum","[Eubacterium] cellulosolvens",0.360899105181,0.003,0.0213176470588235
"1366","Clostridium cellulovorans","[Eubacterium] cellulosolvens",0.383345402524,0.001,0.00914422310756972
"1367","Clostridium chauvoei","[Eubacterium] cellulosolvens",0.20691956186,0.118,0.274790584415584
"1368","Clostridium isatidis","[Eubacterium] cellulosolvens",0.201308147692,0.137,0.301536632144227
"1369","Clostridium novyi","[Eubacterium] cellulosolvens",0.292048750335,0.027,0.10212656558998
"1370","Clostridium pasteurianum","[Eubacterium] cellulosolvens",0.512938646949,0,0
"1371","Clostridium saccharobutylicum","[Eubacterium] cellulosolvens",0.337627460553,0.01,0.0508237378210806
"1372","Clostridium saccharoperbutylacetonicum","[Eubacterium] cellulosolvens",0.38341692832,0.005,0.0310162162162162
"1373","Clostridium septicum","[Eubacterium] cellulosolvens",0.106759225384,0.418,0.616576863753213
"1374","Clostridium sp. BNL1100","[Eubacterium] cellulosolvens",0.541342488941,0,0
"1375","Clostridium sp. CT4","[Eubacterium] cellulosolvens",0.252176281964,0.044,0.141917931422147
"1376","Clostridium sp. DL-VIII","[Eubacterium] cellulosolvens",0.419193289992,0.001,0.00914422310756972
"1377","Mogibacterium diversum","[Eubacterium] cellulosolvens",0.223036961187,0.099,0.244065306122449
"1378","Eubacterium callanderi","[Eubacterium] cellulosolvens",0.155328045936,0.254,0.454176378934247
"1379","Bifidobacterium adolescentis","[Eubacterium] eligens",0.190460775855,0.129,0.290617196702002
"1380","Bifidobacterium angulatum","[Eubacterium] eligens",0.196494536622,0.135,0.298566197725959
"1381","Bifidobacterium breve","[Eubacterium] eligens",-0.00905731483089,0.945,0.973240599479494
"1382","Bifidobacterium catenulatum","[Eubacterium] eligens",0.133293245578,0.317,0.523814542836573
"1383","Bifidobacterium longum","[Eubacterium] eligens",0.161192644458,0.223,0.418640274824145
"1384","Bifidobacterium pseudocatenulatum","[Eubacterium] eligens",0.141355817804,0.267,0.469233078101072
"1385","Atopobium parvulum","[Eubacterium] eligens",-0.270922102722,0.028,0.104735332464146
"1386","Bacteroides caccae","[Eubacterium] eligens",-0.0581032728295,0.68,0.819111997480844
"1387","Bacteroides cellulosilyticus","[Eubacterium] eligens",-0.0333065928228,0.773,0.873812844759653
"1388","Bacteroides fragilis","[Eubacterium] eligens",-0.387093725349,0.001,0.00914422310756972
"1389","Bacteroides thetaiotaomicron","[Eubacterium] eligens",-0.216369680825,0.094,0.236670469504169
"1390","Butyricimonas faecalis","[Eubacterium] eligens",-0.241584983185,0.05,0.154746494066882
"1391","Odoribacter splanchnicus","[Eubacterium] eligens",-0.132419289421,0.331,0.537430107526882
"1392","Porphyromonas asaccharolytica","[Eubacterium] eligens",-0.0480433128948,0.708,0.837111889552854
"1393","Porphyromonas crevioricanis","[Eubacterium] eligens",-0.303223869048,0.016,0.0712795031055901
"1394","Porphyromonas gingivalis","[Eubacterium] eligens",-0.354951089238,0.003,0.0213176470588235
"1395","Prevotella intermedia","[Eubacterium] eligens",-0.33076613799,0.01,0.0508237378210806
"1396","Prevotella scopos","[Eubacterium] eligens",-0.316208855112,0.016,0.0712795031055901
"1397","Alistipes dispar","[Eubacterium] eligens",-0.212758410152,0.096,0.239239087947883
"1398","Alistipes finegoldii","[Eubacterium] eligens",-0.180387296657,0.161,0.337282949981745
"1399","Alistipes megaguti","[Eubacterium] eligens",0.0862481293028,0.503,0.689409769497193
"1400","Alistipes onderdonkii","[Eubacterium] eligens",-0.0332057052326,0.811,0.896804393910195
"1401","Alistipes shahii","[Eubacterium] eligens",-0.247998229354,0.05,0.154746494066882
"1402","Parabacteroides distasonis","[Eubacterium] eligens",-0.2081907392,0.118,0.274790584415584
"1403","Parabacteroides sp. CT06","[Eubacterium] eligens",-0.0653074720553,0.636,0.790163039948035
"1404","Gemella morbillorum","[Eubacterium] eligens",-0.0189300917188,0.898,0.946409036642483
"1405","Enterococcus faecium","[Eubacterium] eligens",0.190862978124,0.137,0.301536632144227
"1406","Lactobacillus ruminis","[Eubacterium] eligens",0.313718803049,0.008,0.0434491244675816
"1407","Streptococcus anginosus","[Eubacterium] eligens",0.0093361526642,0.935,0.967630985661466
"1408","Streptococcus equinus","[Eubacterium] eligens",0.21255690839,0.103,0.250535820262823
"1409","Streptococcus oralis","[Eubacterium] eligens",-0.0778695016133,0.545,0.722469677717454
"1410","Streptococcus salivarius","[Eubacterium] eligens",0.315287827395,0.014,0.0648100040338846
"1411","Streptococcus sp. FDAARGOS_192","[Eubacterium] eligens",0.213299381339,0.11,0.262281321421151
"1412","Streptococcus thermophilus","[Eubacterium] eligens",0.275315043033,0.032,0.114688319800125
"1413","Clostridium argentinense","[Eubacterium] eligens",0.209794506838,0.089,0.228186773905273
"1414","Clostridium beijerinckii","[Eubacterium] eligens",0.208686509149,0.102,0.248683237731039
"1415","Clostridium bornimense","[Eubacterium] eligens",0.213710700313,0.079,0.20991062746006
"1416","Clostridium botulinum","[Eubacterium] eligens",0.23363043598,0.07,0.193384689455946
"1417","Clostridium butyricum","[Eubacterium] eligens",0.296286197215,0.021,0.0857942328230687
"1418","Clostridium cellulovorans","[Eubacterium] eligens",0.322640237893,0.009,0.0472479414455627
"1419","Clostridium chauvoei","[Eubacterium] eligens",0.147776257265,0.276,0.479687414811449
"1420","Clostridium isatidis","[Eubacterium] eligens",0.113089027978,0.378,0.582037837112572
"1421","Clostridium novyi","[Eubacterium] eligens",0.253910770929,0.052,0.158879659211928
"1422","Clostridium pasteurianum","[Eubacterium] eligens",0.353035267214,0.007,0.0396309817464233
"1423","Clostridium saccharobutylicum","[Eubacterium] eligens",0.24286812474,0.057,0.169596059113301
"1424","Clostridium saccharoperbutylacetonicum","[Eubacterium] eligens",0.324520611788,0.007,0.0396309817464233
"1425","Clostridium septicum","[Eubacterium] eligens",0.029060957774,0.81,0.896216737369842
"1426","Clostridium sp. BNL1100","[Eubacterium] eligens",0.316253216461,0.012,0.0584020356234097
"1427","Clostridium sp. CT4","[Eubacterium] eligens",0.111226188383,0.397,0.599864647794602
"1428","Clostridium sp. DL-VIII","[Eubacterium] eligens",0.327136305807,0.012,0.0584020356234097
"1429","Mogibacterium diversum","[Eubacterium] eligens",-0.0399783124245,0.771,0.873272404263719
"1430","Eubacterium callanderi","[Eubacterium] eligens",0.0543263155429,0.692,0.82748692299677
"1431","[Eubacterium] cellulosolvens","[Eubacterium] eligens",0.419873276654,0,0
"1432","Bifidobacterium adolescentis","Hungateiclostridium clariflavum",0.140677433223,0.295,0.500357670706474
"1433","Bifidobacterium angulatum","Hungateiclostridium clariflavum",-0.0128436901102,0.929,0.964378471279964
"1434","Bifidobacterium breve","Hungateiclostridium clariflavum",-0.183931355404,0.146,0.314942857142857
"1435","Bifidobacterium catenulatum","Hungateiclostridium clariflavum",-0.11865051723,0.364,0.567871669385536
"1436","Bifidobacterium longum","Hungateiclostridium clariflavum",0.0565288894543,0.661,0.805183738456639
"1437","Bifidobacterium pseudocatenulatum","Hungateiclostridium clariflavum",-0.1118237451,0.385,0.589101333333333
"1438","Atopobium parvulum","Hungateiclostridium clariflavum",-0.111910290267,0.388,0.591640712197715
"1439","Bacteroides caccae","Hungateiclostridium clariflavum",-0.0412774808134,0.754,0.863563273453094
"1440","Bacteroides cellulosilyticus","Hungateiclostridium clariflavum",-0.233673236123,0.076,0.204208850386326
"1441","Bacteroides fragilis","Hungateiclostridium clariflavum",-0.385453491337,0.002,0.0156348773841962
"1442","Bacteroides thetaiotaomicron","Hungateiclostridium clariflavum",-0.102468949019,0.456,0.647976225854383
"1443","Butyricimonas faecalis","Hungateiclostridium clariflavum",-0.052993134031,0.699,0.831611445158615
"1444","Odoribacter splanchnicus","Hungateiclostridium clariflavum",-0.126963019469,0.329,0.535546666666667
"1445","Porphyromonas asaccharolytica","Hungateiclostridium clariflavum",-0.207932752007,0.1,0.24537096429335
"1446","Porphyromonas crevioricanis","Hungateiclostridium clariflavum",-0.248836808136,0.056,0.167532846715328
"1447","Porphyromonas gingivalis","Hungateiclostridium clariflavum",-0.480967847001,0.001,0.00914422310756972
"1448","Prevotella intermedia","Hungateiclostridium clariflavum",-0.262578350238,0.039,0.130981562774363
"1449","Prevotella scopos","Hungateiclostridium clariflavum",-0.144829303559,0.258,0.458258473920446
"1450","Alistipes dispar","Hungateiclostridium clariflavum",-0.118993000567,0.343,0.548991352859135
"1451","Alistipes finegoldii","Hungateiclostridium clariflavum",-0.14441550145,0.253,0.453589751601312
"1452","Alistipes megaguti","Hungateiclostridium clariflavum",0.161249042018,0.212,0.404945406125166
"1453","Alistipes onderdonkii","Hungateiclostridium clariflavum",-0.187325594415,0.176,0.357672392420754
"1454","Alistipes shahii","Hungateiclostridium clariflavum",-0.240515952569,0.056,0.167532846715328
"1455","Parabacteroides distasonis","Hungateiclostridium clariflavum",-0.0862806785716,0.514,0.698149366788969
"1456","Parabacteroides sp. CT06","Hungateiclostridium clariflavum",-0.213034804255,0.093,0.235340242557883
"1457","Gemella morbillorum","Hungateiclostridium clariflavum",0.0452172996016,0.743,0.857986315153955
"1458","Enterococcus faecium","Hungateiclostridium clariflavum",0.130266638615,0.331,0.537430107526882
"1459","Lactobacillus ruminis","Hungateiclostridium clariflavum",0.491625911156,0.001,0.00914422310756972
"1460","Streptococcus anginosus","Hungateiclostridium clariflavum",-0.224119855417,0.068,0.18996299902629
"1461","Streptococcus equinus","Hungateiclostridium clariflavum",0.20486232773,0.124,0.283810131631432
"1462","Streptococcus oralis","Hungateiclostridium clariflavum",0.0502192627476,0.703,0.834294519131334
"1463","Streptococcus salivarius","Hungateiclostridium clariflavum",0.0954228730089,0.473,0.66261572265625
"1464","Streptococcus sp. FDAARGOS_192","Hungateiclostridium clariflavum",0.0298332225376,0.824,0.904815232992058
"1465","Streptococcus thermophilus","Hungateiclostridium clariflavum",0.211615346839,0.098,0.242381034482759
"1466","Clostridium argentinense","Hungateiclostridium clariflavum",0.599982161816,0,0
"1467","Clostridium beijerinckii","Hungateiclostridium clariflavum",0.587628165112,0,0
"1468","Clostridium bornimense","Hungateiclostridium clariflavum",0.552439524235,0,0
"1469","Clostridium botulinum","Hungateiclostridium clariflavum",0.625027608825,0,0
"1470","Clostridium butyricum","Hungateiclostridium clariflavum",0.571031257277,0,0
"1471","Clostridium cellulovorans","Hungateiclostridium clariflavum",0.604861080179,0,0
"1472","Clostridium chauvoei","Hungateiclostridium clariflavum",0.410903036148,0,0
"1473","Clostridium isatidis","Hungateiclostridium clariflavum",0.432804687282,0.002,0.0156348773841962
"1474","Clostridium novyi","Hungateiclostridium clariflavum",0.631575568532,0,0
"1475","Clostridium pasteurianum","Hungateiclostridium clariflavum",0.663784613483,0,0
"1476","Clostridium saccharobutylicum","Hungateiclostridium clariflavum",0.575728518968,0,0
"1477","Clostridium saccharoperbutylacetonicum","Hungateiclostridium clariflavum",0.567443191269,0,0
"1478","Clostridium septicum","Hungateiclostridium clariflavum",0.400650797851,0.001,0.00914422310756972
"1479","Clostridium sp. BNL1100","Hungateiclostridium clariflavum",0.717676965134,0,0
"1480","Clostridium sp. CT4","Hungateiclostridium clariflavum",0.439462867406,0.001,0.00914422310756972
"1481","Clostridium sp. DL-VIII","Hungateiclostridium clariflavum",0.595010437312,0,0
"1482","Mogibacterium diversum","Hungateiclostridium clariflavum",-0.0205449024485,0.869,0.930023687400914
"1483","Eubacterium callanderi","Hungateiclostridium clariflavum",-0.245816585138,0.063,0.181245424918526
"1484","[Eubacterium] cellulosolvens","Hungateiclostridium clariflavum",0.441580289246,0,0
"1485","[Eubacterium] eligens","Hungateiclostridium clariflavum",0.391409967595,0.003,0.0213176470588235
"1486","Bifidobacterium adolescentis","Anaerobutyricum hallii",-0.263784268557,0.041,0.135205747126437
"1487","Bifidobacterium angulatum","Anaerobutyricum hallii",-0.428528473149,0.001,0.00914422310756972
"1488","Bifidobacterium breve","Anaerobutyricum hallii",-0.38198601933,0.002,0.0156348773841962
"1489","Bifidobacterium catenulatum","Anaerobutyricum hallii",-0.450686188064,0.001,0.00914422310756972
"1490","Bifidobacterium longum","Anaerobutyricum hallii",-0.206023632277,0.102,0.248683237731039
"1491","Bifidobacterium pseudocatenulatum","Anaerobutyricum hallii",-0.270530694337,0.047,0.148587327823691
"1492","Atopobium parvulum","Anaerobutyricum hallii",-0.207574526752,0.111,0.263679569447319
"1493","Bacteroides caccae","Anaerobutyricum hallii",-0.0845539589082,0.522,0.704429915333961
"1494","Bacteroides cellulosilyticus","Anaerobutyricum hallii",0.161017283169,0.214,0.407747634069401
"1495","Bacteroides fragilis","Anaerobutyricum hallii",-0.113194126108,0.364,0.567871669385536
"1496","Bacteroides thetaiotaomicron","Anaerobutyricum hallii",0.0677805534066,0.601,0.764134278750277
"1497","Butyricimonas faecalis","Anaerobutyricum hallii",0.200676470364,0.115,0.269995908346972
"1498","Odoribacter splanchnicus","Anaerobutyricum hallii",-0.121699363094,0.33,0.536413597733711
"1499","Porphyromonas asaccharolytica","Anaerobutyricum hallii",-0.25139541327,0.044,0.141917931422147
"1500","Porphyromonas crevioricanis","Anaerobutyricum hallii",-0.227421211805,0.09,0.229877587358113
"1501","Porphyromonas gingivalis","Anaerobutyricum hallii",-0.293056786721,0.019,0.0802222222222222
"1502","Prevotella intermedia","Anaerobutyricum hallii",-0.195560835618,0.143,0.31063183797085
"1503","Prevotella scopos","Anaerobutyricum hallii",-0.190675722938,0.124,0.283810131631432
"1504","Alistipes dispar","Anaerobutyricum hallii",-0.271880288993,0.035,0.121531013615734
"1505","Alistipes finegoldii","Anaerobutyricum hallii",-0.137839812262,0.275,0.478674351585014
"1506","Alistipes megaguti","Anaerobutyricum hallii",-0.0415902078542,0.758,0.865811486015726
"1507","Alistipes onderdonkii","Anaerobutyricum hallii",-0.00589561146117,0.959,0.978700222321031
"1508","Alistipes shahii","Anaerobutyricum hallii",-0.0991312715434,0.444,0.638034560480842
"1509","Parabacteroides distasonis","Anaerobutyricum hallii",0.287207538294,0.024,0.0940655737704918
"1510","Parabacteroides sp. CT06","Anaerobutyricum hallii",0.0557359963653,0.666,0.808784761904762
"1511","Gemella morbillorum","Anaerobutyricum hallii",0.00188254338704,0.988,0.994761186173013
"1512","Enterococcus faecium","Anaerobutyricum hallii",0.495474946218,0,0
"1513","Lactobacillus ruminis","Anaerobutyricum hallii",0.666156032636,0,0
"1514","Streptococcus anginosus","Anaerobutyricum hallii",-0.190914711055,0.147,0.316564458622631
"1515","Streptococcus equinus","Anaerobutyricum hallii",0.180602305613,0.187,0.373414303114669
"1516","Streptococcus oralis","Anaerobutyricum hallii",0.167492359211,0.211,0.403707235745248
"1517","Streptococcus salivarius","Anaerobutyricum hallii",0.0905771711163,0.476,0.665275362318841
"1518","Streptococcus sp. FDAARGOS_192","Anaerobutyricum hallii",0.00343713047925,0.987,0.994277738764045
"1519","Streptococcus thermophilus","Anaerobutyricum hallii",0.346192469767,0.005,0.0310162162162162
"1520","Clostridium argentinense","Anaerobutyricum hallii",0.327589963677,0.006,0.0353651771956857
"1521","Clostridium beijerinckii","Anaerobutyricum hallii",0.468265780248,0,0
"1522","Clostridium bornimense","Anaerobutyricum hallii",0.128989378011,0.311,0.517476584022039
"1523","Clostridium botulinum","Anaerobutyricum hallii",0.338406107352,0.012,0.0584020356234097
"1524","Clostridium butyricum","Anaerobutyricum hallii",0.443246023819,0.002,0.0156348773841962
"1525","Clostridium cellulovorans","Anaerobutyricum hallii",0.42368974728,0.001,0.00914422310756972
"1526","Clostridium chauvoei","Anaerobutyricum hallii",0.150569731171,0.249,0.44894328358209
"1527","Clostridium isatidis","Anaerobutyricum hallii",0.240459677268,0.058,0.171283582089552
"1528","Clostridium novyi","Anaerobutyricum hallii",0.347831161846,0.005,0.0310162162162162
"1529","Clostridium pasteurianum","Anaerobutyricum hallii",0.567258498686,0,0
"1530","Clostridium saccharobutylicum","Anaerobutyricum hallii",0.34846997539,0.01,0.0508237378210806
"1531","Clostridium saccharoperbutylacetonicum","Anaerobutyricum hallii",0.43500334748,0.001,0.00914422310756972
"1532","Clostridium septicum","Anaerobutyricum hallii",0.0920658127958,0.462,0.652623338257016
"1533","Clostridium sp. BNL1100","Anaerobutyricum hallii",0.422001073329,0.001,0.00914422310756972
"1534","Clostridium sp. CT4","Anaerobutyricum hallii",0.214493071729,0.106,0.255504305818105
"1535","Clostridium sp. DL-VIII","Anaerobutyricum hallii",0.435055905712,0,0
"1536","Mogibacterium diversum","Anaerobutyricum hallii",0.295169801628,0.024,0.0940655737704918
"1537","Eubacterium callanderi","Anaerobutyricum hallii",0.118825497163,0.332,0.538672698996183
"1538","[Eubacterium] cellulosolvens","Anaerobutyricum hallii",0.608376898301,0,0
"1539","[Eubacterium] eligens","Anaerobutyricum hallii",0.353096675,0.002,0.0156348773841962
"1540","Hungateiclostridium clariflavum","Anaerobutyricum hallii",0.404400136422,0.002,0.0156348773841962
"1541","Bifidobacterium adolescentis","Anaerocolumna sp. CBA3638",-0.0719862248248,0.601,0.764134278750277
"1542","Bifidobacterium angulatum","Anaerocolumna sp. CBA3638",-0.196356612186,0.128,0.28904525777253
"1543","Bifidobacterium breve","Anaerocolumna sp. CBA3638",-0.342019649388,0.009,0.0472479414455627
"1544","Bifidobacterium catenulatum","Anaerocolumna sp. CBA3638",-0.324405304295,0.013,0.061520824742268
"1545","Bifidobacterium longum","Anaerocolumna sp. CBA3638",-0.10793705232,0.411,0.611755642023346
"1546","Bifidobacterium pseudocatenulatum","Anaerocolumna sp. CBA3638",-0.153783795934,0.254,0.454176378934247
"1547","Atopobium parvulum","Anaerocolumna sp. CBA3638",-0.131631916307,0.309,0.515419186046512
"1548","Bacteroides caccae","Anaerocolumna sp. CBA3638",-0.0657886249867,0.606,0.768023854224186
"1549","Bacteroides cellulosilyticus","Anaerocolumna sp. CBA3638",0.0198086084726,0.879,0.936968604867174
"1550","Bacteroides fragilis","Anaerocolumna sp. CBA3638",-0.191188861629,0.143,0.31063183797085
"1551","Bacteroides thetaiotaomicron","Anaerocolumna sp. CBA3638",-0.127997313446,0.315,0.521636363636364
"1552","Butyricimonas faecalis","Anaerocolumna sp. CBA3638",-0.0382288794391,0.78,0.878092995879929
"1553","Odoribacter splanchnicus","Anaerocolumna sp. CBA3638",-0.16214157171,0.198,0.38868422853233
"1554","Porphyromonas asaccharolytica","Anaerocolumna sp. CBA3638",-0.318699754663,0.013,0.061520824742268
"1555","Porphyromonas crevioricanis","Anaerocolumna sp. CBA3638",-0.389548861511,0.002,0.0156348773841962
"1556","Porphyromonas gingivalis","Anaerocolumna sp. CBA3638",-0.442353149298,0,0
"1557","Prevotella intermedia","Anaerocolumna sp. CBA3638",-0.242305906053,0.057,0.169596059113301
"1558","Prevotella scopos","Anaerocolumna sp. CBA3638",-0.166173575886,0.213,0.406314494680851
"1559","Alistipes dispar","Anaerocolumna sp. CBA3638",-0.32813652108,0.007,0.0396309817464233
"1560","Alistipes finegoldii","Anaerocolumna sp. CBA3638",-0.281179025103,0.037,0.126072446555819
"1561","Alistipes megaguti","Anaerocolumna sp. CBA3638",0.0540744106874,0.688,0.825197324414716
"1562","Alistipes onderdonkii","Anaerocolumna sp. CBA3638",-0.102022967707,0.419,0.617417051874679
"1563","Alistipes shahii","Anaerocolumna sp. CBA3638",-0.197325406621,0.15,0.320857409133271
"1564","Parabacteroides distasonis","Anaerocolumna sp. CBA3638",-0.0262089990735,0.826,0.905451905626134
"1565","Parabacteroides sp. CT06","Anaerocolumna sp. CBA3638",-0.0365651475114,0.767,0.871580552529953
"1566","Gemella morbillorum","Anaerocolumna sp. CBA3638",0.041618675818,0.742,0.857694601128122
"1567","Enterococcus faecium","Anaerocolumna sp. CBA3638",0.367086508004,0.006,0.0353651771956857
"1568","Lactobacillus ruminis","Anaerocolumna sp. CBA3638",0.570495812851,0,0
"1569","Streptococcus anginosus","Anaerocolumna sp. CBA3638",-0.152821753849,0.222,0.417514257620452
"1570","Streptococcus equinus","Anaerocolumna sp. CBA3638",0.294413436056,0.029,0.107148744365744
"1571","Streptococcus oralis","Anaerocolumna sp. CBA3638",0.104670684668,0.462,0.652623338257016
"1572","Streptococcus salivarius","Anaerocolumna sp. CBA3638",0.197306644886,0.119,0.276110796603316
"1573","Streptococcus sp. FDAARGOS_192","Anaerocolumna sp. CBA3638",0.126759418467,0.336,0.542554664415365
"1574","Streptococcus thermophilus","Anaerocolumna sp. CBA3638",0.470122307461,0,0
"1575","Clostridium argentinense","Anaerocolumna sp. CBA3638",0.467789518822,0,0
"1576","Clostridium beijerinckii","Anaerocolumna sp. CBA3638",0.566463095583,0,0
"1577","Clostridium bornimense","Anaerocolumna sp. CBA3638",0.381361636932,0.002,0.0156348773841962
"1578","Clostridium botulinum","Anaerocolumna sp. CBA3638",0.518080875633,0,0
"1579","Clostridium butyricum","Anaerocolumna sp. CBA3638",0.571529963571,0,0
"1580","Clostridium cellulovorans","Anaerocolumna sp. CBA3638",0.586070590711,0,0
"1581","Clostridium chauvoei","Anaerocolumna sp. CBA3638",0.352032403073,0.007,0.0396309817464233
"1582","Clostridium isatidis","Anaerocolumna sp. CBA3638",0.398326299298,0,0
"1583","Clostridium novyi","Anaerocolumna sp. CBA3638",0.469550005131,0,0
"1584","Clostridium pasteurianum","Anaerocolumna sp. CBA3638",0.715199252456,0,0
"1585","Clostridium saccharobutylicum","Anaerocolumna sp. CBA3638",0.541343049932,0,0
"1586","Clostridium saccharoperbutylacetonicum","Anaerocolumna sp. CBA3638",0.584404202335,0,0
"1587","Clostridium septicum","Anaerocolumna sp. CBA3638",0.29124736588,0.018,0.0771063829787234
"1588","Clostridium sp. BNL1100","Anaerocolumna sp. CBA3638",0.666629600941,0,0
"1589","Clostridium sp. CT4","Anaerocolumna sp. CBA3638",0.439400200897,0,0
"1590","Clostridium sp. DL-VIII","Anaerocolumna sp. CBA3638",0.632802822382,0,0
"1591","Mogibacterium diversum","Anaerocolumna sp. CBA3638",0.166571962468,0.205,0.397193989532332
"1592","Eubacterium callanderi","Anaerocolumna sp. CBA3638",-0.0172275553971,0.911,0.954935696017537
"1593","[Eubacterium] cellulosolvens","Anaerocolumna sp. CBA3638",0.781399329972,0,0
"1594","[Eubacterium] eligens","Anaerocolumna sp. CBA3638",0.447450033606,0,0
"1595","Hungateiclostridium clariflavum","Anaerocolumna sp. CBA3638",0.662287372919,0,0
"1596","Anaerobutyricum hallii","Anaerocolumna sp. CBA3638",0.676970904009,0,0
"1597","Bifidobacterium adolescentis","Anaerostipes hadrus",-0.272334450129,0.035,0.121531013615734
"1598","Bifidobacterium angulatum","Anaerostipes hadrus",-0.400785107021,0,0
"1599","Bifidobacterium breve","Anaerostipes hadrus",-0.233662391213,0.066,0.186647609659931
"1600","Bifidobacterium catenulatum","Anaerostipes hadrus",-0.320863179785,0.008,0.0434491244675816
"1601","Bifidobacterium longum","Anaerostipes hadrus",-0.00907744997953,0.947,0.974163858013625
"1602","Bifidobacterium pseudocatenulatum","Anaerostipes hadrus",-0.201059252182,0.133,0.296083026188167
"1603","Atopobium parvulum","Anaerostipes hadrus",-0.234169727435,0.083,0.216626790993859
"1604","Bacteroides caccae","Anaerostipes hadrus",0.0302930105849,0.82,0.902841792190348
"1605","Bacteroides cellulosilyticus","Anaerostipes hadrus",0.158303412888,0.243,0.441734199271345
"1606","Bacteroides fragilis","Anaerostipes hadrus",0.028295446228,0.824,0.904815232992058
"1607","Bacteroides thetaiotaomicron","Anaerostipes hadrus",0.169906949118,0.173,0.353768353528154
"1608","Butyricimonas faecalis","Anaerostipes hadrus",0.0713200651577,0.593,0.757656201291472
"1609","Odoribacter splanchnicus","Anaerostipes hadrus",-0.181645416351,0.149,0.319253920836445
"1610","Porphyromonas asaccharolytica","Anaerostipes hadrus",-0.341161612754,0.003,0.0213176470588235
"1611","Porphyromonas crevioricanis","Anaerostipes hadrus",-0.213660305455,0.106,0.255504305818105
"1612","Porphyromonas gingivalis","Anaerostipes hadrus",-0.33546549191,0.008,0.0434491244675816
"1613","Prevotella intermedia","Anaerostipes hadrus",-0.299493449953,0.021,0.0857942328230687
"1614","Prevotella scopos","Anaerostipes hadrus",-0.255388988334,0.052,0.158879659211928
"1615","Alistipes dispar","Anaerostipes hadrus",-0.36093990102,0.003,0.0213176470588235
"1616","Alistipes finegoldii","Anaerostipes hadrus",-0.140206558837,0.313,0.519749385038345
"1617","Alistipes megaguti","Anaerostipes hadrus",-0.0544086377735,0.66,0.804734381640459
"1618","Alistipes onderdonkii","Anaerostipes hadrus",-0.17119326856,0.18,0.363228415684895
"1619","Alistipes shahii","Anaerostipes hadrus",-0.180163373044,0.157,0.331688512518409
"1620","Parabacteroides distasonis","Anaerostipes hadrus",0.200512588911,0.117,0.273182502543235
"1621","Parabacteroides sp. CT06","Anaerostipes hadrus",0.0126922771862,0.948,0.974231933375123
"1622","Gemella morbillorum","Anaerostipes hadrus",0.0557522821709,0.642,0.794435195169291
"1623","Enterococcus faecium","Anaerostipes hadrus",0.424952890977,0.002,0.0156348773841962
"1624","Lactobacillus ruminis","Anaerostipes hadrus",0.385260851934,0.002,0.0156348773841962
