"","row","column","cor","p","fdr"
"297","Alistipes megaguti","Parabacteroides sp. CT06",0.46372054235,0.002,0.0127157894736842
"298","Alistipes onderdonkii","Parabacteroides sp. CT06",0.489982629804,0.001,0.00715907673112913
"299","Alistipes shahii","Parabacteroides sp. CT06",0.54906867051,0,0
"300","Parabacteroides distasonis","Parabacteroides sp. CT06",0.893928006598,0,0
"301","Bifidobacterium adolescentis","Gemella morbillorum",0.160399424136,0.276,0.464765370506236
"302","Bifidobacterium angulatum","Gemella morbillorum",0.170842744118,0.25,0.436416184971098
"303","Bifidobacterium breve","Gemella morbillorum",-0.0385536784581,0.787,0.885538974409256
"304","Bifidobacterium catenulatum","Gemella morbillorum",0.190902259717,0.193,0.365489768976898
"305","Bifidobacterium longum","Gemella morbillorum",0.173470387041,0.231,0.414665415297982
"306","Bifidobacterium pseudocatenulatum","Gemella morbillorum",0.0841852191151,0.582,0.744845767815323
"307","Atopobium parvulum","Gemella morbillorum",0.128732411186,0.367,0.561558933333333
"308","Bacteroides caccae","Gemella morbillorum",-0.268714184394,0.079,0.198729504603244
"309","Bacteroides cellulosilyticus","Gemella morbillorum",-0.219421483099,0.129,0.279426953567384
"310","Bacteroides fragilis","Gemella morbillorum",-0.183950142319,0.214,0.393820397690827
"311","Bacteroides thetaiotaomicron","Gemella morbillorum",-0.285718781338,0.053,0.149221786064769
"312","Butyricimonas faecalis","Gemella morbillorum",-0.273427140939,0.068,0.178533058796614
"313","Odoribacter splanchnicus","Gemella morbillorum",-0.20779513175,0.16,0.32298328935796
"314","Porphyromonas asaccharolytica","Gemella morbillorum",0.0242053741993,0.87,0.935455823105031
