"","row","column","cor","p","fdr"
"68","Bifidobacterium angulatum","Odoribacter splanchnicus",-0.0784560394097,0.528,0.720833690221271
"69","Bifidobacterium breve","Odoribacter splanchnicus",0.0531279971549,0.675,0.823461252258956
"70","Bifidobacterium catenulatum","Odoribacter splanchnicus",-0.16372949456,0.172,0.361382643720249
"71","Bifidobacterium longum","Odoribacter splanchnicus",0.00693768680709,0.957,0.980233131024634
"72","Bifidobacterium pseudocatenulatum","Odoribacter splanchnicus",-0.067831938928,0.57,0.753001036030851
"73","Atopobium parvulum","Odoribacter splanchnicus",0.0574327030138,0.661,0.813385803131032
"74","Bacteroides caccae","Odoribacter splanchnicus",0.127943468738,0.315,0.528113951789627
"75","Bacteroides cellulosilyticus","Odoribacter splanchnicus",0.340799522043,0.006,0.0324333490343853
"76","Bacteroides fragilis","Odoribacter splanchnicus",0.337798565738,0.007,0.0366812785388128
"77","Bacteroides thetaiotaomicron","Odoribacter splanchnicus",0.287929767118,0.019,0.078095988538682
"78","Butyricimonas faecalis","Odoribacter splanchnicus",0.156922796903,0.198,0.394693069306931
"79","Bifidobacterium adolescentis","Porphyromonas asaccharolytica",-0.0844029143391,0.506,0.70309432134641
"80","Bifidobacterium angulatum","Porphyromonas asaccharolytica",-0.0315734823641,0.79,0.892678219771564
"81","Bifidobacterium breve","Porphyromonas asaccharolytica",-0.307011020642,0.018,0.0749793103448276
"82","Bifidobacterium catenulatum","Porphyromonas asaccharolytica",-0.208900181212,0.081,0.21897667844523
"83","Bifidobacterium longum","Porphyromonas asaccharolytica",-0.278035685056,0.028,0.10419195849546
"84","Bifidobacterium pseudocatenulatum","Porphyromonas asaccharolytica",-0.287579911488,0.029,0.10680487804878
"85","Atopobium parvulum","Porphyromonas asaccharolytica",0.0996056425225,0.44,0.647945592198127
"86","Bacteroides caccae","Porphyromonas asaccharolytica",0.0827262406111,0.494,0.693218879921741
"87","Bacteroides cellulosilyticus","Porphyromonas asaccharolytica",0.232796603169,0.063,0.182757330637007
"88","Bacteroides fragilis","Porphyromonas asaccharolytica",-0.160183535234,0.188,0.38124898391942
"89","Bacteroides thetaiotaomicron","Porphyromonas asaccharolytica",-0.0592747809246,0.639,0.799865183246073
"90","Butyricimonas faecalis","Porphyromonas asaccharolytica",0.436022683066,0,0
"91","Odoribacter splanchnicus","Porphyromonas asaccharolytica",0.184357475473,0.125,0.292695368292185
"92","Bifidobacterium adolescentis","Porphyromonas crevioricanis",-0.188042347713,0.124,0.291006952965235
"93","Bifidobacterium angulatum","Porphyromonas crevioricanis",-0.140667128706,0.258,0.467225501025722
"94","Bifidobacterium breve","Porphyromonas crevioricanis",-0.348019674543,0.008,0.0408580329327993
"95","Bifidobacterium catenulatum","Porphyromonas crevioricanis",-0.3019488296,0.01,0.0485448392554991
"96","Bifidobacterium longum","Porphyromonas crevioricanis",-0.27339186373,0.024,0.0931115618661258
"97","Bifidobacterium pseudocatenulatum","Porphyromonas crevioricanis",-0.366359961677,0.001,0.00798052851182197
"98","Atopobium parvulum","Porphyromonas crevioricanis",0.186789248124,0.146,0.324708527131783
"99","Bacteroides caccae","Porphyromonas crevioricanis",0.101419944231,0.418,0.628451198742303
"100","Bacteroides cellulosilyticus","Porphyromonas crevioricanis",0.215129482592,0.114,0.27507653490328
"101","Bacteroides fragilis","Porphyromonas crevioricanis",-0.120278997698,0.325,0.538584837545126
"102","Bacteroides thetaiotaomicron","Porphyromonas crevioricanis",0.134638527958,0.273,0.483703566465957
"103","Butyricimonas faecalis","Porphyromonas crevioricanis",0.496020459647,0,0
