"","row","column","cor","p","fdr"
"1","Bifidobacterium adolescentis","Bifidobacterium angulatum",0.675774086581,0,0
"2","Bifidobacterium adolescentis","Bifidobacterium breve",0.421294280252,0.004,0.0318556557945871
"3","Bifidobacterium angulatum","Bifidobacterium breve",0.734866803364,0,0
"4","Bifidobacterium adolescentis","Bifidobacterium catenulatum",0.554979987167,0,0
"5","Bifidobacterium angulatum","Bifidobacterium catenulatum",0.843753481673,0,0
"6","Bifidobacterium breve","Bifidobacterium catenulatum",0.758176408323,0,0
"7","Bifidobacterium adolescentis","Bifidobacterium longum",0.390434263783,0.007,0.0491026894865526
"8","Bifidobacterium angulatum","Bifidobacterium longum",0.568999050756,0,0
"9","Bifidobacterium breve","Bifidobacterium longum",0.698739312044,0,0
"10","Bifidobacterium catenulatum","Bifidobacterium longum",0.686591968568,0,0
"11","Bifidobacterium adolescentis","Bifidobacterium pseudocatenulatum",0.418303875491,0.002,0.0191585976627713
"12","Bifidobacterium angulatum","Bifidobacterium pseudocatenulatum",0.700572894303,0,0
"13","Bifidobacterium breve","Bifidobacterium pseudocatenulatum",0.587820344287,0,0
"14","Bifidobacterium catenulatum","Bifidobacterium pseudocatenulatum",0.882130722949,0,0
"15","Bifidobacterium longum","Bifidobacterium pseudocatenulatum",0.628228619308,0,0
"16","Bifidobacterium adolescentis","Atopobium parvulum",-0.038505092063,0.762,0.888690243902439
"17","Bifidobacterium angulatum","Atopobium parvulum",0.102841782456,0.46,0.693504992117709
"18","Bifidobacterium breve","Atopobium parvulum",0.302263833038,0.033,0.14515446531238
"19","Bifidobacterium catenulatum","Atopobium parvulum",-0.0683208632521,0.683,0.842897946015701
"20","Bifidobacterium longum","Atopobium parvulum",0.302057282188,0.026,0.123143210895584
"21","Bifidobacterium pseudocatenulatum","Atopobium parvulum",-0.0930061830886,0.491,0.719264232831248
"22","Bifidobacterium adolescentis","Bacteroides caccae",-0.102245409444,0.464,0.696971727748691
"23","Bifidobacterium angulatum","Bacteroides caccae",-0.218207699284,0.105,0.300568720379147
"24","Bifidobacterium breve","Bacteroides caccae",-0.293071065295,0.029,0.132908945686901
"25","Bifidobacterium catenulatum","Bacteroides caccae",-0.0583524718173,0.669,0.835412840043526
"26","Bifidobacterium longum","Bacteroides caccae",-0.28402506531,0.04,0.164648493543759
"27","Bifidobacterium pseudocatenulatum","Bacteroides caccae",-0.0511756892839,0.722,0.865434719030708
"28","Atopobium parvulum","Bacteroides caccae",-0.368683058566,0.005,0.0381769793745842
"29","Bifidobacterium adolescentis","Bacteroides cellulosilyticus",-0.0826019914097,0.535,0.752778322707209
"30","Bifidobacterium angulatum","Bacteroides cellulosilyticus",-0.118425594177,0.363,0.614785714285714
"31","Bifidobacterium breve","Bacteroides cellulosilyticus",-0.174246323161,0.179,0.411334401281538
"32","Bifidobacterium catenulatum","Bacteroides cellulosilyticus",-0.0278435603586,0.831,0.924891475123654
"33","Bifidobacterium longum","Bacteroides cellulosilyticus",-0.286890235147,0.029,0.132908945686901
"34","Bifidobacterium pseudocatenulatum","Bacteroides cellulosilyticus",-0.00689236699303,0.965,0.98561231755073
"35","Atopobium parvulum","Bacteroides cellulosilyticus",-0.600133863497,0,0
"36","Bacteroides caccae","Bacteroides cellulosilyticus",0.53470327107,0,0
"37","Bifidobacterium adolescentis","Bacteroides fragilis",-0.0136461776658,0.929,0.970170534170534
"38","Bifidobacterium angulatum","Bacteroides fragilis",-0.12673798714,0.352,0.603909702496636
"39","Bifidobacterium breve","Bacteroides fragilis",-0.0654613141365,0.643,0.82117382595148
"40","Bifidobacterium catenulatum","Bacteroides fragilis",0.0108165067934,0.945,0.977715470609448
"41","Bifidobacterium longum","Bacteroides fragilis",0.0381173561318,0.775,0.897105103893484
"42","Bifidobacterium pseudocatenulatum","Bacteroides fragilis",-0.0840968047813,0.547,0.76043270745003
"43","Atopobium parvulum","Bacteroides fragilis",-0.283934643554,0.033,0.14515446531238
"44","Bacteroides caccae","Bacteroides fragilis",0.476975008398,0.001,0.0108060263653484
"45","Bacteroides cellulosilyticus","Bacteroides fragilis",0.343269716584,0.009,0.0587842914058053
"46","Bifidobacterium adolescentis","Bacteroides thetaiotaomicron",0.0295561550434,0.819,0.920102202643172
"47","Bifidobacterium angulatum","Bacteroides thetaiotaomicron",0.00485907088313,0.974,0.988523721176782
"48","Bifidobacterium breve","Bacteroides thetaiotaomicron",-0.163322005104,0.252,0.499128753883328
"49","Bifidobacterium catenulatum","Bacteroides thetaiotaomicron",0.173231215735,0.197,0.434346205571566
"50","Bifidobacterium longum","Bacteroides thetaiotaomicron",-0.206216115599,0.135,0.346823371390195
"51","Bifidobacterium pseudocatenulatum","Bacteroides thetaiotaomicron",0.165569950636,0.218,0.460645921561407
"52","Atopobium parvulum","Bacteroides thetaiotaomicron",-0.569985573025,0,0
"53","Bacteroides caccae","Bacteroides thetaiotaomicron",0.640569136246,0,0
"54","Bacteroides cellulosilyticus","Bacteroides thetaiotaomicron",0.705391405355,0,0
"55","Bacteroides fragilis","Bacteroides thetaiotaomicron",0.478880606915,0,0
"56","Bifidobacterium adolescentis","Butyricimonas faecalis",-0.0506454221406,0.697,0.852384057971014
"57","Bifidobacterium angulatum","Butyricimonas faecalis",-0.135602901429,0.313,0.567993042378242
"58","Bifidobacterium breve","Butyricimonas faecalis",-0.336835585515,0.011,0.0678688172043011
"59","Bifidobacterium catenulatum","Butyricimonas faecalis",-0.13141308385,0.32,0.574518147684606
"60","Bifidobacterium longum","Butyricimonas faecalis",-0.36314824807,0.005,0.0381769793745842
"61","Bifidobacterium pseudocatenulatum","Butyricimonas faecalis",-0.0482507903738,0.723,0.865729131886477
"62","Atopobium parvulum","Butyricimonas faecalis",-0.558281808146,0,0
"63","Bacteroides caccae","Butyricimonas faecalis",0.454718836898,0.002,0.0191585976627713
"64","Bacteroides cellulosilyticus","Butyricimonas faecalis",0.66481282341,0,0
"65","Bacteroides fragilis","Butyricimonas faecalis",0.334933708417,0.012,0.0721382922996333
"66","Bacteroides thetaiotaomicron","Butyricimonas faecalis",0.58748516576,0,0
"67","Bifidobacterium adolescentis","Odoribacter splanchnicus",-0.12983916623,0.318,0.572629530833203
"68","Bifidobacterium angulatum","Odoribacter splanchnicus",-0.182055221379,0.178,0.409939393939394
"69","Bifidobacterium breve","Odoribacter splanchnicus",-0.346627168182,0.012,0.0721382922996333
"70","Bifidobacterium catenulatum","Odoribacter splanchnicus",-0.128805698965,0.328,0.582321782178218
"71","Bifidobacterium longum","Odoribacter splanchnicus",-0.324914383316,0.016,0.0886605504587156
"72","Bifidobacterium pseudocatenulatum","Odoribacter splanchnicus",-0.00120810434621,0.991,0.99620847932726
"73","Atopobium parvulum","Odoribacter splanchnicus",-0.529815913893,0,0
"74","Bacteroides caccae","Odoribacter splanchnicus",0.454793693198,0,0
"75","Bacteroides cellulosilyticus","Odoribacter splanchnicus",0.511778752773,0,0
"76","Bacteroides fragilis","Odoribacter splanchnicus",0.243462575969,0.088,0.27067488608952
"77","Bacteroides thetaiotaomicron","Odoribacter splanchnicus",0.509575673557,0,0
"78","Butyricimonas faecalis","Odoribacter splanchnicus",0.67306465622,0,0
"79","Bifidobacterium adolescentis","Porphyromonas asaccharolytica",-0.0112732010416,0.945,0.977715470609448
"80","Bifidobacterium angulatum","Porphyromonas asaccharolytica",-0.160896497652,0.253,0.500677358165201
"81","Bifidobacterium breve","Porphyromonas asaccharolytica",-0.215644846268,0.103,0.297290744466801
"82","Bifidobacterium catenulatum","Porphyromonas asaccharolytica",-0.230042973822,0.092,0.277693845344555
"83","Bifidobacterium longum","Porphyromonas asaccharolytica",-0.215940569539,0.108,0.305498644318462
"84","Bifidobacterium pseudocatenulatum","Porphyromonas asaccharolytica",-0.227598186445,0.089,0.272146016520117
"85","Atopobium parvulum","Porphyromonas asaccharolytica",-0.0966413589259,0.461,0.694465213966921
"86","Bacteroides caccae","Porphyromonas asaccharolytica",0.257583524901,0.049,0.185892231404959
"87","Bacteroides cellulosilyticus","Porphyromonas asaccharolytica",0.14854305757,0.266,0.515470449172577
"88","Bacteroides fragilis","Porphyromonas asaccharolytica",0.209758989712,0.105,0.300568720379147
"89","Bacteroides thetaiotaomicron","Porphyromonas asaccharolytica",0.119447794382,0.369,0.621006599208095
"90","Butyricimonas faecalis","Porphyromonas asaccharolytica",0.34437102428,0.007,0.0491026894865526
"91","Odoribacter splanchnicus","Porphyromonas asaccharolytica",0.279198387478,0.039,0.162396226415094
"92","Bifidobacterium adolescentis","Porphyromonas crevioricanis",-0.130965981461,0.349,0.601640979420159
"93","Bifidobacterium angulatum","Porphyromonas crevioricanis",-0.249590554586,0.058,0.206070588235294
"94","Bifidobacterium breve","Porphyromonas crevioricanis",-0.301477153264,0.025,0.119691280767626
"95","Bifidobacterium catenulatum","Porphyromonas crevioricanis",-0.252681426553,0.075,0.243686296715742
"96","Bifidobacterium longum","Porphyromonas crevioricanis",-0.325661687366,0.016,0.0886605504587156
"97","Bifidobacterium pseudocatenulatum","Porphyromonas crevioricanis",-0.223313095624,0.111,0.310540224280839
"98","Atopobium parvulum","Porphyromonas crevioricanis",-0.286325918742,0.034,0.14802124430956
"99","Bacteroides caccae","Porphyromonas crevioricanis",0.50267822255,0.001,0.0108060263653484
"100","Bacteroides cellulosilyticus","Porphyromonas crevioricanis",0.366993320623,0.006,0.0437458703939009
"101","Bacteroides fragilis","Porphyromonas crevioricanis",0.496123235852,0.001,0.0108060263653484
"102","Bacteroides thetaiotaomicron","Porphyromonas crevioricanis",0.446144309809,0.001,0.0108060263653484
"103","Butyricimonas faecalis","Porphyromonas crevioricanis",0.645908648148,0,0
"104","Odoribacter splanchnicus","Porphyromonas crevioricanis",0.503120495298,0,0
"105","Porphyromonas asaccharolytica","Porphyromonas crevioricanis",0.582918327177,0,0
"106","Bifidobacterium adolescentis","Porphyromonas gingivalis",0.0530801319095,0.691,0.849300203491485
"107","Bifidobacterium angulatum","Porphyromonas gingivalis",-0.128997465707,0.341,0.595000152045005
"108","Bifidobacterium breve","Porphyromonas gingivalis",-0.282151297236,0.048,0.1837997997998
"109","Bifidobacterium catenulatum","Porphyromonas gingivalis",-0.126034438995,0.383,0.63323843826538
"110","Bifidobacterium longum","Porphyromonas gingivalis",-0.291292736673,0.033,0.14515446531238
"111","Bifidobacterium pseudocatenulatum","Porphyromonas gingivalis",-0.135531359149,0.312,0.567524488825487
"112","Atopobium parvulum","Porphyromonas gingivalis",-0.460686338136,0.002,0.0191585976627713
"113","Bacteroides caccae","Porphyromonas gingivalis",0.516244863616,0,0
"114","Bacteroides cellulosilyticus","Porphyromonas gingivalis",0.478879568195,0,0
"115","Bacteroides fragilis","Porphyromonas gingivalis",0.595318692361,0,0
"116","Bacteroides thetaiotaomicron","Porphyromonas gingivalis",0.575452058507,0,0
"117","Butyricimonas faecalis","Porphyromonas gingivalis",0.698224390559,0,0
"118","Odoribacter splanchnicus","Porphyromonas gingivalis",0.545219979306,0,0
"119","Porphyromonas asaccharolytica","Porphyromonas gingivalis",0.657504746345,0,0
"120","Porphyromonas crevioricanis","Porphyromonas gingivalis",0.885058862934,0,0
"121","Bifidobacterium adolescentis","Prevotella intermedia",0.0690625259342,0.621,0.808370689655172
"122","Bifidobacterium angulatum","Prevotella intermedia",0.0399575999538,0.773,0.896145873320537
"123","Bifidobacterium breve","Prevotella intermedia",-0.231237550838,0.092,0.277693845344555
"124","Bifidobacterium catenulatum","Prevotella intermedia",-0.0612154990597,0.671,0.836090770901194
"125","Bifidobacterium longum","Prevotella intermedia",-0.237089213731,0.083,0.260319212899699
"126","Bifidobacterium pseudocatenulatum","Prevotella intermedia",-0.00776603054708,0.965,0.98561231755073
"127","Atopobium parvulum","Prevotella intermedia",-0.286297193954,0.039,0.162396226415094
"128","Bacteroides caccae","Prevotella intermedia",0.337354626178,0.01,0.0633333333333333
"129","Bacteroides cellulosilyticus","Prevotella intermedia",0.213261454946,0.116,0.318244322256754
"130","Bacteroides fragilis","Prevotella intermedia",0.273430225527,0.036,0.154040268456376
"131","Bacteroides thetaiotaomicron","Prevotella intermedia",0.310703513551,0.02,0.103201438848921
"132","Butyricimonas faecalis","Prevotella intermedia",0.585218438298,0,0
"133","Odoribacter splanchnicus","Prevotella intermedia",0.484999227728,0,0
"134","Porphyromonas asaccharolytica","Prevotella intermedia",0.630715400224,0,0
"135","Porphyromonas crevioricanis","Prevotella intermedia",0.763460601644,0,0
"136","Porphyromonas gingivalis","Prevotella intermedia",0.767097172645,0,0
"137","Bifidobacterium adolescentis","Prevotella scopos",-0.038686284197,0.782,0.901027309236948
"138","Bifidobacterium angulatum","Prevotella scopos",-0.0379891967689,0.759,0.887265356015076
"139","Bifidobacterium breve","Prevotella scopos",-0.282961114099,0.043,0.171641043478261
"140","Bifidobacterium catenulatum","Prevotella scopos",-0.170509833931,0.203,0.440966874881696
"141","Bifidobacterium longum","Prevotella scopos",-0.372273854974,0.005,0.0381769793745842
"142","Bifidobacterium pseudocatenulatum","Prevotella scopos",-0.101743391953,0.47,0.702215857310246
"143","Atopobium parvulum","Prevotella scopos",-0.244957979252,0.077,0.248496062992126
"144","Bacteroides caccae","Prevotella scopos",0.227018421331,0.091,0.276274074074074
"145","Bacteroides cellulosilyticus","Prevotella scopos",0.184508996361,0.187,0.421779088050314
"146","Bacteroides fragilis","Prevotella scopos",0.0685162898603,0.63,0.813717501406865
"147","Bacteroides thetaiotaomicron","Prevotella scopos",0.233362578187,0.092,0.277693845344555
"148","Butyricimonas faecalis","Prevotella scopos",0.582628619515,0,0
"149","Odoribacter splanchnicus","Prevotella scopos",0.407114184295,0.003,0.0260226757369615
"150","Porphyromonas asaccharolytica","Prevotella scopos",0.500493588503,0,0
"151","Porphyromonas crevioricanis","Prevotella scopos",0.717567958147,0,0
"152","Porphyromonas gingivalis","Prevotella scopos",0.618067702519,0,0
"153","Prevotella intermedia","Prevotella scopos",0.87494801375,0,0
"154","Bifidobacterium adolescentis","Alistipes dispar",-0.145604067857,0.304,0.558371318822023
"155","Bifidobacterium angulatum","Alistipes dispar",-0.231245757633,0.088,0.27067488608952
"156","Bifidobacterium breve","Alistipes dispar",-0.396255310702,0.002,0.0191585976627713
"157","Bifidobacterium catenulatum","Alistipes dispar",-0.103090597063,0.41,0.656137219355738
"158","Bifidobacterium longum","Alistipes dispar",-0.366976850505,0.003,0.0260226757369615
"159","Bifidobacterium pseudocatenulatum","Alistipes dispar",-0.0496757777415,0.713,0.860398317560463
"160","Atopobium parvulum","Alistipes dispar",-0.471210782523,0,0
"161","Bacteroides caccae","Alistipes dispar",0.451870256082,0.001,0.0108060263653484
"162","Bacteroides cellulosilyticus","Alistipes dispar",0.602597066453,0,0
"163","Bacteroides fragilis","Alistipes dispar",0.0933547596468,0.484,0.713839352268346
"164","Bacteroides thetaiotaomicron","Alistipes dispar",0.557161986711,0,0
"165","Butyricimonas faecalis","Alistipes dispar",0.636564304354,0,0
"166","Odoribacter splanchnicus","Alistipes dispar",0.535680743624,0,0
"167","Porphyromonas asaccharolytica","Alistipes dispar",0.247477954435,0.075,0.243686296715742
"168","Porphyromonas crevioricanis","Alistipes dispar",0.317027160177,0.014,0.0808169014084507
"169","Porphyromonas gingivalis","Alistipes dispar",0.419726559136,0.002,0.0191585976627713
"170","Prevotella intermedia","Alistipes dispar",0.226322639232,0.099,0.290197701149425
"171","Prevotella scopos","Alistipes dispar",0.230580785867,0.103,0.297290744466801
"172","Bifidobacterium adolescentis","Alistipes finegoldii",0.154980285879,0.267,0.516536075522589
"173","Bifidobacterium angulatum","Alistipes finegoldii",0.0773417878059,0.579,0.783377033718463
"174","Bifidobacterium breve","Alistipes finegoldii",-0.197635074538,0.142,0.357288313966235
"175","Bifidobacterium catenulatum","Alistipes finegoldii",0.0979742448114,0.479,0.710207235142119
"176","Bifidobacterium longum","Alistipes finegoldii",-0.251872158208,0.05,0.188254593175853
"177","Bifidobacterium pseudocatenulatum","Alistipes finegoldii",0.155128863837,0.271,0.521461435278337
"178","Atopobium parvulum","Alistipes finegoldii",-0.412978632306,0.002,0.0191585976627713
"179","Bacteroides caccae","Alistipes finegoldii",0.458626320378,0,0
"180","Bacteroides cellulosilyticus","Alistipes finegoldii",0.558340142691,0,0
"181","Bacteroides fragilis","Alistipes finegoldii",0.164614191702,0.245,0.491456039153994
"182","Bacteroides thetaiotaomicron","Alistipes finegoldii",0.597614887126,0,0
"183","Butyricimonas faecalis","Alistipes finegoldii",0.610820467526,0,0
"184","Odoribacter splanchnicus","Alistipes finegoldii",0.609826579219,0,0
"185","Porphyromonas asaccharolytica","Alistipes finegoldii",0.195499645001,0.146,0.362818536162841
"186","Porphyromonas crevioricanis","Alistipes finegoldii",0.273165472427,0.031,0.139239138943249
"187","Porphyromonas gingivalis","Alistipes finegoldii",0.420145365391,0.001,0.0108060263653484
"188","Prevotella intermedia","Alistipes finegoldii",0.32528671284,0.016,0.0886605504587156
"189","Prevotella scopos","Alistipes finegoldii",0.206415760593,0.125,0.330834870848708
"190","Alistipes dispar","Alistipes finegoldii",0.594086962478,0,0
"191","Bifidobacterium adolescentis","Alistipes megaguti",-0.103661730867,0.48,0.710588235294118
"192","Bifidobacterium angulatum","Alistipes megaguti",-0.174225712597,0.194,0.43012828438949
"193","Bifidobacterium breve","Alistipes megaguti",-0.403574979103,0.002,0.0191585976627713
"194","Bifidobacterium catenulatum","Alistipes megaguti",-0.251839285866,0.062,0.215218390804598
"195","Bifidobacterium longum","Alistipes megaguti",-0.478083172997,0,0
"196","Bifidobacterium pseudocatenulatum","Alistipes megaguti",-0.151846131787,0.278,0.528550033134526
"197","Atopobium parvulum","Alistipes megaguti",-0.338895110958,0.006,0.0437458703939009
"198","Bacteroides caccae","Alistipes megaguti",0.363845005573,0.006,0.0437458703939009
"199","Bacteroides cellulosilyticus","Alistipes megaguti",0.430787448788,0.004,0.0318556557945871
"200","Bacteroides fragilis","Alistipes megaguti",0.00574242401755,0.966,0.985756357816112
"201","Bacteroides thetaiotaomicron","Alistipes megaguti",0.445239512077,0.001,0.0108060263653484
"202","Butyricimonas faecalis","Alistipes megaguti",0.695203069017,0,0
"203","Odoribacter splanchnicus","Alistipes megaguti",0.63825537361,0,0
"204","Porphyromonas asaccharolytica","Alistipes megaguti",0.560141369336,0,0
"205","Porphyromonas crevioricanis","Alistipes megaguti",0.614645891425,0,0
"206","Porphyromonas gingivalis","Alistipes megaguti",0.597749706042,0,0
"207","Prevotella intermedia","Alistipes megaguti",0.629174263972,0,0
"208","Prevotella scopos","Alistipes megaguti",0.662138565484,0,0
"209","Alistipes dispar","Alistipes megaguti",0.606941850645,0,0
"210","Alistipes finegoldii","Alistipes megaguti",0.51045159766,0,0
"211","Bifidobacterium adolescentis","Alistipes onderdonkii",-0.0497673661699,0.718,0.863616811654963
"212","Bifidobacterium angulatum","Alistipes onderdonkii",-0.12786934255,0.335,0.589279583077866
"213","Bifidobacterium breve","Alistipes onderdonkii",-0.172731746468,0.204,0.442051359516616
"214","Bifidobacterium catenulatum","Alistipes onderdonkii",-0.155328023877,0.261,0.509740639891082
"215","Bifidobacterium longum","Alistipes onderdonkii",-0.361092809771,0.01,0.0633333333333333
"216","Bifidobacterium pseudocatenulatum","Alistipes onderdonkii",-0.0961596019417,0.489,0.717066700741119
"217","Atopobium parvulum","Alistipes onderdonkii",-0.258019121052,0.045,0.176132332878581
"218","Bacteroides caccae","Alistipes onderdonkii",0.315405498231,0.025,0.119691280767626
"219","Bacteroides cellulosilyticus","Alistipes onderdonkii",0.475335277604,0,0
"220","Bacteroides fragilis","Alistipes onderdonkii",-0.229175548043,0.084,0.262522875816993
"221","Bacteroides thetaiotaomicron","Alistipes onderdonkii",0.190918182093,0.164,0.391037606482443
"222","Butyricimonas faecalis","Alistipes onderdonkii",0.375672102447,0.005,0.0381769793745842
"223","Odoribacter splanchnicus","Alistipes onderdonkii",0.312097351679,0.021,0.107109333333333
"224","Porphyromonas asaccharolytica","Alistipes onderdonkii",0.285854169685,0.033,0.14515446531238
"225","Porphyromonas crevioricanis","Alistipes onderdonkii",0.169579680343,0.215,0.456830216626551
"226","Porphyromonas gingivalis","Alistipes onderdonkii",0.191586168451,0.164,0.391037606482443
"227","Prevotella intermedia","Alistipes onderdonkii",0.0838331112328,0.519,0.740157077171617
"228","Prevotella scopos","Alistipes onderdonkii",0.165036119873,0.219,0.461484392214469
"229","Alistipes dispar","Alistipes onderdonkii",0.567745476106,0,0
"230","Alistipes finegoldii","Alistipes onderdonkii",0.440842572209,0.001,0.0108060263653484
"231","Alistipes megaguti","Alistipes onderdonkii",0.497434415834,0,0
"232","Bifidobacterium adolescentis","Alistipes shahii",0.0357262844329,0.814,0.917538945093802
"233","Bifidobacterium angulatum","Alistipes shahii",-0.0860802987916,0.55,0.763308743499819
"234","Bifidobacterium breve","Alistipes shahii",-0.288198296601,0.038,0.159563849249909
"235","Bifidobacterium catenulatum","Alistipes shahii",-0.108794873958,0.424,0.667191005073358
"236","Bifidobacterium longum","Alistipes shahii",-0.353356148078,0.005,0.0381769793745842
"237","Bifidobacterium pseudocatenulatum","Alistipes shahii",0.0110090465429,0.951,0.979683662477558
"238","Atopobium parvulum","Alistipes shahii",-0.500998655276,0,0
"239","Bacteroides caccae","Alistipes shahii",0.341775777467,0.006,0.0437458703939009
"240","Bacteroides cellulosilyticus","Alistipes shahii",0.583460155608,0,0
"241","Bacteroides fragilis","Alistipes shahii",-0.0766489436932,0.549,0.762381897386254
"242","Bacteroides thetaiotaomicron","Alistipes shahii",0.413544972444,0.002,0.0191585976627713
"243","Butyricimonas faecalis","Alistipes shahii",0.523796152972,0,0
"244","Odoribacter splanchnicus","Alistipes shahii",0.597202927531,0,0
"245","Porphyromonas asaccharolytica","Alistipes shahii",0.207650686335,0.123,0.327277533039648
"246","Porphyromonas crevioricanis","Alistipes shahii",0.180120502591,0.186,0.4206811194324
"247","Porphyromonas gingivalis","Alistipes shahii",0.297046762685,0.021,0.107109333333333
"248","Prevotella intermedia","Alistipes shahii",0.226919923568,0.096,0.285191819829148
"249","Prevotella scopos","Alistipes shahii",0.213099231734,0.104,0.299423983943803
"250","Alistipes dispar","Alistipes shahii",0.590441791393,0,0
"251","Alistipes finegoldii","Alistipes shahii",0.707356162135,0,0
"252","Alistipes megaguti","Alistipes shahii",0.569867082826,0,0
"253","Alistipes onderdonkii","Alistipes shahii",0.646261174857,0,0
"254","Bifidobacterium adolescentis","Parabacteroides distasonis",0.087047605096,0.513,0.735163336663337
"255","Bifidobacterium angulatum","Parabacteroides distasonis",0.0754210935138,0.582,0.785029619181946
"256","Bifidobacterium breve","Parabacteroides distasonis",-0.0122223848913,0.936,0.973229681978799
"257","Bifidobacterium catenulatum","Parabacteroides distasonis",0.232196016201,0.089,0.272146016520117
"258","Bifidobacterium longum","Parabacteroides distasonis",0.00784848085089,0.961,0.984418102294028
"259","Bifidobacterium pseudocatenulatum","Parabacteroides distasonis",0.202153888979,0.146,0.362818536162841
"260","Atopobium parvulum","Parabacteroides distasonis",-0.390337226993,0.003,0.0260226757369615
"261","Bacteroides caccae","Parabacteroides distasonis",0.47936864424,0,0
"262","Bacteroides cellulosilyticus","Parabacteroides distasonis",0.501921093251,0,0
"263","Bacteroides fragilis","Parabacteroides distasonis",0.648560258277,0,0
"264","Bacteroides thetaiotaomicron","Parabacteroides distasonis",0.686370225536,0,0
"265","Butyricimonas faecalis","Parabacteroides distasonis",0.544516541164,0,0
"266","Odoribacter splanchnicus","Parabacteroides distasonis",0.387198025983,0.005,0.0381769793745842
"267","Porphyromonas asaccharolytica","Parabacteroides distasonis",0.0613936629453,0.669,0.835412840043526
"268","Porphyromonas crevioricanis","Parabacteroides distasonis",0.48663367407,0,0
"269","Porphyromonas gingivalis","Parabacteroides distasonis",0.602495303455,0,0
"270","Prevotella intermedia","Parabacteroides distasonis",0.30364748806,0.025,0.119691280767626
"271","Prevotella scopos","Parabacteroides distasonis",0.111282049649,0.423,0.666714462299135
"272","Alistipes dispar","Parabacteroides distasonis",0.365179624627,0.002,0.0191585976627713
"273","Alistipes finegoldii","Parabacteroides distasonis",0.449957247275,0,0
"274","Alistipes megaguti","Parabacteroides distasonis",0.230921945884,0.087,0.268679224973089
"275","Alistipes onderdonkii","Parabacteroides distasonis",-0.0238949207139,0.843,0.930307529570151
"276","Alistipes shahii","Parabacteroides distasonis",0.137874665154,0.341,0.595000152045005
"277","Bifidobacterium adolescentis","Parabacteroides sp. CT06",0.0615288274464,0.647,0.822893937714729
"278","Bifidobacterium angulatum","Parabacteroides sp. CT06",-0.0957773926285,0.496,0.723448906964921
"279","Bifidobacterium breve","Parabacteroides sp. CT06",-0.266184518803,0.047,0.181484522207268
"280","Bifidobacterium catenulatum","Parabacteroides sp. CT06",-0.032465297696,0.817,0.919655909759686
"281","Bifidobacterium longum","Parabacteroides sp. CT06",-0.181879683577,0.19,0.425368708544674
"282","Bifidobacterium pseudocatenulatum","Parabacteroides sp. CT06",0.0407608092815,0.779,0.899467149612637
"283","Atopobium parvulum","Parabacteroides sp. CT06",-0.354757499199,0.011,0.0678688172043011
"284","Bacteroides caccae","Parabacteroides sp. CT06",0.428396688602,0.002,0.0191585976627713
"285","Bacteroides cellulosilyticus","Parabacteroides sp. CT06",0.509486497128,0,0
"286","Bacteroides fragilis","Parabacteroides sp. CT06",0.337912270499,0.016,0.0886605504587156
"287","Bacteroides thetaiotaomicron","Parabacteroides sp. CT06",0.629833969512,0,0
"288","Butyricimonas faecalis","Parabacteroides sp. CT06",0.558384317603,0,0
"289","Odoribacter splanchnicus","Parabacteroides sp. CT06",0.344667951644,0.016,0.0886605504587156
"290","Porphyromonas asaccharolytica","Parabacteroides sp. CT06",0.0375668535095,0.796,0.907951098300368
"291","Porphyromonas crevioricanis","Parabacteroides sp. CT06",0.329780175254,0.019,0.0995634703196347
"292","Porphyromonas gingivalis","Parabacteroides sp. CT06",0.431527120957,0.002,0.0191585976627713
"293","Prevotella intermedia","Parabacteroides sp. CT06",0.28416732545,0.029,0.132908945686901
"294","Prevotella scopos","Parabacteroides sp. CT06",0.139312694546,0.316,0.571269061121613
"295","Alistipes dispar","Parabacteroides sp. CT06",0.384880930789,0.004,0.0318556557945871
"296","Alistipes finegoldii","Parabacteroides sp. CT06",0.525600362538,0,0
"297","Alistipes megaguti","Parabacteroides sp. CT06",0.365323910888,0.007,0.0491026894865526
"298","Alistipes onderdonkii","Parabacteroides sp. CT06",0.173511253651,0.181,0.414023520031892
"299","Alistipes shahii","Parabacteroides sp. CT06",0.239852943178,0.064,0.219373954599761
"300","Parabacteroides distasonis","Parabacteroides sp. CT06",0.574919661889,0,0
"301","Bifidobacterium adolescentis","Gemella morbillorum",0.00311257673909,0.99,0.995988428158148
"302","Bifidobacterium angulatum","Gemella morbillorum",-0.0527038521778,0.723,0.865729131886477
"303","Bifidobacterium breve","Gemella morbillorum",0.0567173093338,0.672,0.836519362186788
"304","Bifidobacterium catenulatum","Gemella morbillorum",0.0283657938806,0.84,0.92905165767155
"305","Bifidobacterium longum","Gemella morbillorum",0.167690140567,0.213,0.453925348189415
"306","Bifidobacterium pseudocatenulatum","Gemella morbillorum",-0.0404406454092,0.797,0.908820747217806
"307","Atopobium parvulum","Gemella morbillorum",0.254481302518,0.063,0.216918091809181
"308","Bacteroides caccae","Gemella morbillorum",-0.204216466076,0.131,0.339741468926554
"309","Bacteroides cellulosilyticus","Gemella morbillorum",-0.25737920038,0.062,0.215218390804598
"310","Bacteroides fragilis","Gemella morbillorum",-0.15847014897,0.25,0.496796536796537
"311","Bacteroides thetaiotaomicron","Gemella morbillorum",-0.252821275842,0.051,0.190892367906067
"312","Butyricimonas faecalis","Gemella morbillorum",-0.33924288655,0.015,0.0849235323137642
