"","row","column","cor","p","fdr"
"168","Porphyromonas crevioricanis","Alistipes dispar",0.210716569154,0,0
"169","Porphyromonas gingivalis","Alistipes dispar",0.121359802741,0.045,0.0994837218262377
"170","Prevotella intermedia","Alistipes dispar",0.0808591896489,0.198,0.317087356963438
"171","Prevotella scopos","Alistipes dispar",0.00904608068136,0.885,0.925990153172866
"172","Bifidobacterium adolescentis","Alistipes finegoldii",0.013649370215,0.841,0.896795762869355
"173","Bifidobacterium angulatum","Alistipes finegoldii",-0.0664219222733,0.285,0.416008649198677
"174","Bifidobacterium breve","Alistipes finegoldii",-0.120649935307,0.051,0.109849099099099
"175","Bifidobacterium catenulatum","Alistipes finegoldii",-0.0837199367258,0.171,0.284281616688396
"176","Bifidobacterium longum","Alistipes finegoldii",-0.0381922102412,0.525,0.649654949320681
"177","Bifidobacterium pseudocatenulatum","Alistipes finegoldii",-0.0786191038902,0.195,0.313639803784163
"178","Atopobium parvulum","Alistipes finegoldii",-0.285419794189,0,0
"179","Bacteroides caccae","Alistipes finegoldii",0.0989877132694,0.11,0.203017047282084
"180","Bacteroides cellulosilyticus","Alistipes finegoldii",0.286743224936,0,0
"181","Bacteroides fragilis","Alistipes finegoldii",-0.0124251217434,0.844,0.898825538233111
"182","Bacteroides thetaiotaomicron","Alistipes finegoldii",0.149258465996,0.011,0.0312620108964834
"183","Butyricimonas faecalis","Alistipes finegoldii",0.386320670964,0,0
"184","Odoribacter splanchnicus","Alistipes finegoldii",0.402818210478,0,0
"185","Porphyromonas asaccharolytica","Alistipes finegoldii",0.179805253648,0.003,0.0102433799464445
"186","Porphyromonas crevioricanis","Alistipes finegoldii",0.181976592697,0.007,0.021410447761194
"187","Porphyromonas gingivalis","Alistipes finegoldii",0.0672939689381,0.265,0.395415420621506
"188","Prevotella intermedia","Alistipes finegoldii",0.0230718727719,0.696,0.789414508796205
"189","Prevotella scopos","Alistipes finegoldii",0.0194756456472,0.739,0.823295214056888
"190","Alistipes dispar","Alistipes finegoldii",0.535086506423,0,0
"191","Bifidobacterium adolescentis","Alistipes megaguti",0.127228627663,0.036,0.0827761971548788
"192","Bifidobacterium angulatum","Alistipes megaguti",0.0861357150065,0.15,0.257194083370686
"193","Bifidobacterium breve","Alistipes megaguti",-0.237807121581,0,0
"194","Bifidobacterium catenulatum","Alistipes megaguti",-0.169993032083,0.007,0.021410447761194
"195","Bifidobacterium longum","Alistipes megaguti",-0.147503209235,0.016,0.0426716244480595
"196","Bifidobacterium pseudocatenulatum","Alistipes megaguti",-0.160185952617,0.009,0.0264898691972301
"197","Atopobium parvulum","Alistipes megaguti",-0.138327427278,0.024,0.0596155844155844
"198","Bacteroides caccae","Alistipes megaguti",0.0336455341589,0.578,0.695005029337804
"199","Bacteroides cellulosilyticus","Alistipes megaguti",0.152164832573,0.008,0.0239332638164755
"200","Bacteroides fragilis","Alistipes megaguti",-0.201723634476,0,0
