"","row","column","cor","p","fdr"
"70","Bifidobacterium catenulatum","Odoribacter splanchnicus",-0.256004282782,0.023,0.079478470340259
"71","Bifidobacterium longum","Odoribacter splanchnicus",-0.311440296381,0.008,0.0360313971742543
"72","Bifidobacterium pseudocatenulatum","Odoribacter splanchnicus",-0.216081168111,0.06,0.156668941979522
"73","Atopobium parvulum","Odoribacter splanchnicus",-0.402889130576,0.001,0.00686774386594853
"74","Bacteroides caccae","Odoribacter splanchnicus",0.395140964763,0,0
"75","Bacteroides cellulosilyticus","Odoribacter splanchnicus",0.526891363093,0,0
"76","Bacteroides fragilis","Odoribacter splanchnicus",0.172245416625,0.13,0.269584387423202
"77","Bacteroides thetaiotaomicron","Odoribacter splanchnicus",0.352651139067,0,0
"78","Butyricimonas faecalis","Odoribacter splanchnicus",0.691770439339,0,0
"79","Bifidobacterium adolescentis","Porphyromonas asaccharolytica",0.314546372184,0.005,0.0254456762749446
"80","Bifidobacterium angulatum","Porphyromonas asaccharolytica",0.265758595398,0.027,0.0891917098445596
"81","Bifidobacterium breve","Porphyromonas asaccharolytica",-0.0183256749439,0.88,0.931716948057939
"82","Bifidobacterium catenulatum","Porphyromonas asaccharolytica",0.077147805052,0.513,0.674672014668806
"83","Bifidobacterium longum","Porphyromonas asaccharolytica",0.00924046569284,0.933,0.963736093609361
"84","Bifidobacterium pseudocatenulatum","Porphyromonas asaccharolytica",-0.068877390387,0.551,0.705250501896052
"85","Atopobium parvulum","Porphyromonas asaccharolytica",-0.20629288226,0.069,0.173042832167832
"86","Bacteroides caccae","Porphyromonas asaccharolytica",-0.0750586839911,0.507,0.66992884283247
"87","Bacteroides cellulosilyticus","Porphyromonas asaccharolytica",0.167710841766,0.145,0.290506284916201
"88","Bacteroides fragilis","Porphyromonas asaccharolytica",-0.152433614365,0.189,0.349382087628866
"89","Bacteroides thetaiotaomicron","Porphyromonas asaccharolytica",-0.0997699981819,0.399,0.573728104247588
"90","Butyricimonas faecalis","Porphyromonas asaccharolytica",0.244930005699,0.043,0.123769250062704
"91","Odoribacter splanchnicus","Porphyromonas asaccharolytica",0.297719277601,0.008,0.0360313971742543
"92","Bifidobacterium adolescentis","Porphyromonas crevioricanis",0.00118671642537,0.992,0.996340976719762
"93","Bifidobacterium angulatum","Porphyromonas crevioricanis",0.0216522584356,0.857,0.917437686567164
